FTTY	FYT		1.0	N	17.917053	19.111078	235.0	Faya Largeau	td		Faya-largeau	1000
FVBU	BUQ		2.0	U	-20.017431	28.617869	1328.6	J M Nkomo Intl	zw		Bulawayo	1001
FVCP			2.0	U	-17.751561	30.924706	1476.8	Charles Prince	zw		Harare	1002
FVCZ	BFO		2.0	U	-21.008083	31.57855	433.1	Buffalo Range	zw		Chiredzi	1003
FVFA	VFA		2.0	U	-18.095881	25.839006	1063.8	Victoria Falls Intl	zw		Victoria Falls	1004
FVHA	HRE		2.0	U	-17.931806	31.092847	1489.6	Harare Intl	zw		Harare	1005
FVKB	KAB		2.0	U	-16.519761	28.884981	520.0	Kariba Intl	zw		Kariba	1006
FVMT			2.0	U	-17.431917	32.184502	1204.0	Mutoko	zw		Mutoko	1007
FVMU			2.0	U	-18.997499	32.627224	1039.4	Mutare	zw		Mutare	1008
FVMV	MVZ		2.0	U	-20.055333	30.859111	1095.8	Masvingo Intl	zw		Masvingo	1009
FVSH			2.0	U	-20.289497	30.088228	918.1	Zvishavane	zw		Zvishavane	1010
FVTL	GWE		2.0	U	-19.436394	29.861911	1426.5	Gweru Thornhill	zw		Gwert	1011
FVWN			2.0	U	-18.629872	27.021042	1079.9	Hwange National Park	zw		Hwange National Park	1012
FWCL	BLZ		2.0	U	-15.679053	34.974014	778.8	Chileka Intl	mw		Blantyre	1013
FWKA	KGJ		2.0	U	-9.953569	33.893022	538.0	Karonga	mw		Karonga	1014
FWKG			2.0	U	-13.014631	33.468597	1057.7	Kasungu	mw		Kasungu	1015
FWKI	LLW		2.0	U	-13.789378	33.781	1229.9	Kamuzu Intl	mw		Lilongwe	1016
FWUU	ZZU		2.0	U	-11.44475	34.011776	1254.3	Mzuzu	mw		Mzuzu	1017
FXMM	MSU		2.0	U	-29.462256	27.552503	1630.1	Moshoeshoe I Intl	ls		Maseru	1018
FXMU			2.0	U	-29.304053	27.503458	1556.0	Mejametalana	ls		Maseru	1019
FZAA	FIH		1.0	N	-4.38575	15.444569	313.0	Ndjili Intl	Congo (Kinshasa)		Kinshasa	1020
FZAB	NLO		1.0	N	-4.326689	15.327342	278.9	Ndolo	Congo (Kinshasa)		Kinshasa	1021
FZAG	MNB		1.0	N	-5.930858	12.351789	27.1	Muanda	Congo (Kinshasa)		Muanda	1022
FZAI			1.0	N	-5.918056	12.447694	120.1	Kitona Base	Congo (Kinshasa)		Kitona Base	1023
FZBO	FDU		1.0	N	-3.311319	17.381683	321.0	Bandundu	Congo (Kinshasa)		Bandoundu	1024
FZCA	KKW		1.0	N	-5.035767	18.785631	479.1	Kikwit	Congo (Kinshasa)		Kikwit	1025
FZEA	MDK		1.0	N	0.0226	18.288744	317.0	Mbandaka	Congo (Kinshasa)		Mbandaka	1026
FZFD	BDT		1.0	N	4.253206	20.975283	459.9	Gbadolite	Congo (Kinshasa)		Gbadolite	1027
FZFK	GMA		1.0	N	3.235369	19.771258	420.0	Gemena	Congo (Kinshasa)		Gemena	1028
FZFP			1.0	N	4.157639	21.650917	548.9	Kotakoli	Congo (Kinshasa)		Kotakoli	1029
FZGA	LIQ		1.0	N	2.170658	21.496906	459.9	Lisala	Congo (Kinshasa)		Lisala	1030
FZIA			2.0	U	0.5175	25.155014	392.9	Kisangani Simisini	Congo (Kinshasa)		Kisangani	1031
FZJH	IRP		2.0	U	2.827606	27.588253	743.1	Matari	Congo (Kinshasa)		Isiro	1032
FZKA	BUX		2.0	U	1.565719	30.220833	1232.9	Bunia	Congo (Kinshasa)		Bunia	1033
FZKJ			2.0	U	2.818347	24.793706	420.0	Buta Zega	Congo (Kinshasa)		Buta Zega	1034
FZMA	BKY		2.0	U	-2.308978	28.808803	1720.0	Bukavu Kavumu	Congo (Kinshasa)		Bukavu/kavumu	1035
FZNA	GOM		2.0	U	-1.670814	29.238464	1551.1	Goma	Congo (Kinshasa)		Goma	1036
FZOA	KND		2.0	U	-2.919178	25.915361	496.8	Kindu	Congo (Kinshasa)		Kindu	1037
FZQA	FBM		2.0	U	-11.591333	27.530889	1309.1	Lubumbashi Intl	Congo (Kinshasa)		Lubumashi	1038
FZQM	KWZ		2.0	U	-10.765886	25.505714	1526.1	Kolwezi	Congo (Kinshasa)		Kolwezi	1039
FZRF	FMI		2.0	U	-5.875556	29.25	783.0	Kalemie	Congo (Kinshasa)		Kalemie	1040
FZSA	KMN		2.0	U	-8.642025	25.252897	1079.9	Kamina Base	Congo (Kinshasa)		Kamina Base	1041
FZUA	KGA		2.0	U	-5.900055	22.469166	652.0	Kananga	Congo (Kinshasa)		Kananga	1042
FZWA	MJM		2.0	U	-6.121236	23.569008	677.0	Mbuji Mayi	Congo (Kinshasa)		Mbuji-mayi	1043
GABS	BKO		0.0	N	12.533544	-7.949944	380.1	Senou	ml		Bamako	1044
GAGO	GAQ		0.0	N	16.248433	-0.005456	265.2	Gao	ml		Gao	1045
GAKY	KYS		0.0	N	14.481233	-11.404397	50.0	Kayes Dag Dag	ml		Kayes	1046
GAMB	MZI		0.0	N	14.512803	-4.079561	276.1	Ambodedjo	ml		Mopti	1047
GATB	TOM		0.0	N	16.730458	-3.007583	263.0	Tombouctou	ml		Tombouctou	1048
GATS			0.0	N	20.242983	0.977308	494.1	Tessalit	ml		Tessalit	1049
GBYD	BJL		0.0	N	13.337961	-16.652206	29.0	Banjul Intl	gm		Banjul	1050
GCFV	FUE		0.0	E	28.452717	-13.863761	25.3	Fuerteventura	es		Fuerteventura	1051
GCHI	VDE		0.0	E	27.814847	-17.887056	31.4	Hierro	es		Hierro	1052
GCLA	SPC		0.0	E	28.626478	-17.755611	32.6	La Palma	es		Santa Cruz De La Palma	1053
GCLP	LPA		0.0	E	27.931886	-15.386586	23.8	Gran Canaria	es		Gran Canaria	1054
GCRR	ACE		0.0	E	28.945464	-13.605225	14.3	Lanzarote	es		Las Palmas	1055
GCTS	TFS		0.0	E	28.044475	-16.572489	63.7	Tenerife Sur	es		Tenerife	1056
GCXO	TFN		0.0	E	28.482653	-16.341536	631.9	Tenerife Norte	es		Tenerife	1057
GEML	MLN		0.0	E	35.279817	-2.956256	47.5	Melilla	es		Melilla	1058
GFLL	FNA		0.0	N	8.616444	-13.195489	25.6	Freetown Lungi	sl		Freetown	1059
GGCF			0.0	N	11.287917	-15.1805	19.8	Cufar	gw		Cufar	1060
GLMR	MLW		0.0	N	6.289061	-10.758722	7.6	Monrovia Spriggs Payne	lr		Monrovia	1062
GLRB	ROB		0.0	N	6.233789	-10.362311	9.4	Monrovia Roberts Intl	lr		Monrovia	1063
GMAA			0.0	N	30.381353	-9.546311	27.1	Inezgane	ma		Agadir	1064
GMAT	TTA		0.0	N	28.448194	-11.161347	199.0	Plage Blanche	ma		Tan Tan	1065
GMFF	FEZ		0.0	N	33.927261	-4.977958	579.1	Saiss	ma		Fez	1066
GMFI			0.0	N	33.505319	-5.152903	1663.9	Ifrane	ma		Ifrane	1067
GMFK	ERH		0.0	N	31.9475	-4.398333	1044.9	Moulay Ali Cherif	ma		Er-rachidia	1068
GMFM	MEK		0.0	N	33.879067	-5.515125	576.1	Bassatine	ma		Meknes	1069
GMFO	OUD		1.0	N	34.78715	-1.923986	467.9	Angads	ma		Oujda	1070
GMMB			0.0	N	33.655422	-7.22145	191.1	Ben Slimane	ma		Ben Slimane	1071
GMME	RBA		0.0	N	34.051467	-6.751519	84.1	Sale	ma		Rabat	1072
GMMN	CMN		0.0	N	33.367467	-7.589967	199.9	Mohammed V Intl	ma		Casablanca	1074
GMMX	RAK		0.0	N	31.606886	-8.0363	470.9	Menara	ma		Marrakech	1075
GMMY	NNA		0.0	N	34.298864	-6.595878	4.9	Kenitra	ma		Kentira	1076
GMMZ	OZZ		0.0	N	30.939053	-6.909431	1152.8	Ouarzazate	ma		Ouarzazate	1077
GMTA	AHU		0.0	N	35.177103	-3.839525	29.0	Cherif El Idrissi	ma		Al Hociema	1078
GMTN	TTU		0.0	N	35.594333	-5.320019	3.0	Saniat Rmel	ma		Tetouan	1079
GMTT	TNG		0.0	N	35.726917	-5.916889	18.9	Ibn Batouta	ma		Tanger	1080
GOGG	ZIG		0.0	N	12.555617	-16.281783	22.9	Ziguinchor	sn		Ziguinchor	1081
GOGS	CSK		0.0	N	12.4102	-16.746125	15.8	Cap Skiring	sn		Cap Skiring	1082
GOOK	KLC		0.0	N	14.146881	-16.051297	7.9	Kaolack	sn		Kaolack	1083
GOOY	DKR		0.0	N	14.739708	-17.490225	25.9	Leopold Sedar Senghor Intl	sn		Dakar	1084
GOSS	XLS		0.0	N	16.050761	-16.463172	2.7	Saint Louis	sn		St. Louis	1085
GOTB	BXE		0.0	N	14.847256	-12.468264	29.9	Bakel	sn		Bakel	1086
GOTK	KGG		0.0	N	12.572292	-12.220333	178.0	Kedougou	sn		Kedougou	1087
GOTT	TUD		0.0	N	13.736817	-13.653122	49.1	Tambacounda	sn		Tambacounda	1088
GQNA			0.0	N	16.711294	-9.637883	289.9	Aioun El Atrouss	mr		Aioun El Atrouss	1089
GQND	TIY		0.0	N	18.570103	-11.423547	401.1	Tidjikja	mr		Tidjikja	1090
GQNF	KFA		0.0	N	16.589983	-11.406208	128.9	Kiffa	mr		Kiffa	1091
GQNI	EMN		0.0	N	16.622	-7.316567	231.0	Nema	mr		Nema	1092
GQNK	KED		0.0	N	16.159547	-13.507617	22.9	Kaedi	mr		Kaedi	1093
GQNN	NKC		0.0	N	18.097856	-15.947956	2.1	Nouakchott	mr		Nouakschott	1094
GQNS	SEY		0.0	N	15.179692	-12.207272	79.9	Selibady	mr		Selibabi	1095
GQPA	ATR		0.0	N	20.506828	-13.043194	231.0	Atar	mr		Atar	1096
GQPP	NDB		0.0	N	20.933067	-17.029956	4.9	Nouadhibou	mr		Nouadhibou	1097
GQPT			0.0	N	25.236697	-11.588697	363.9	Bir Moghrein	mr		Bir Moghrein	1098
GUFA	FIG		0.0	N	10.350556	-13.569167	152.1	Fria	gn		Fira	1099
GUFH	FAA		0.0	N	10.035467	-10.769825	449.9	Faranah	gn		Faranah	1100
GULB	LEK		0.0	N	11.326058	-12.28685	1035.1	Labe	gn		Labe	1101
GVAC	SID		-1.0	U	16.741389	-22.949444	53.9	Amilcar Cabral Intl	cv		Amilcar Cabral	1102
GVBA	BVC		-1.0	U	16.136531	-22.888897	21.0	Rabil	cv		Boa Vista	1103
GVMA	MMO		-1.0	U	15.155928	-23.213703	11.0	Maio	cv		Maio	1104
GVSN	SNE		-1.0	U	16.588356	-24.284656	203.9	Preguica	cv		Sao Nocolau Island	1105
GVSV	VXE		-1.0	U	16.833689	-25.054661	20.1	Sao Pedro	cv		Sao Vicente Island	1106
HAAB	ADD		3.0	U	8.977889	38.799319	2333.5	Bole Intl	et		Addis Ababa	1107
HAAL			3.0	U	9.003681	38.726019	2361.9	Lideta	et		Addis Ababa	1108
HAAM	AMH		3.0	U	6.039389	37.590453	1187.2	Arba Minch	et		Arba Minch	1109
HAAX	AXU		3.0	U	14.14675	38.772833	2107.7	Axum	et		Axum	1110
HABD	BJR		3.0	U	11.608075	37.321644	1821.5	Bahir Dar	et		Bahar Dar	1111
HADR	DIR		3.0	U	9.6247	41.854203	1167.1	Dire Dawa Intl	et		Dire Dawa	1112
HAGM	GMB		3.0	U	8.128764	34.563131	539.8	Gambella	et		Gambella	1113
HAGN	GDQ		3.0	U	12.5199	37.434047	1993.7	Gondar	et		Gondar	1114
ARIA			3.0	U	3.4833	72.8369		South Ari Atoll	mv		Paradies Island	6811
HAJM	JIM		3.0	U	7.666094	36.816639	1702.9	Jimma	et		Jimma	1116
HALL	LLI		3.0	U	11.975014	38.979969	1957.7	Lalibella	et		Lalibella	1117
HAMK	MQX		3.0	U	13.467367	39.533464	2257.3	Makale	et		Makale	1118
HASO	ASO		3.0	U	10.01855	34.586253	1560.6	Asosa	et		Asosa	1119
HBBA	BJM		2.0	U	-3.324019	29.318519	787.0	Bujumbura Intl	bi		Bujumbura	1120
HCMH	HGA		3.0	U	9.518167	44.088758	1348.1	Egal Intl	so		Hargeisa	1121
HCMI	BBO		3.0	U	10.389167	44.941106	9.1	Berbera	so		Berbera	1122
HCMK	KMU		3.0	U	-0.377353	42.459233	14.9	Kisimayu	so		Kismayu	1123
		C91	-5.0	U	41.9929342	-86.1280125	228.0	Dowagiac Municipal	us		Dowagiac	6890
HEAX	ALY		2.0	U	31.183903	29.948889	-1.8	Alexandria Intl	eg		Alexandria	1126
HEBL	ABS		2.0	U	22.375953	31.611722	187.8	Abu Simbel	eg		Abu Simbel	1127
HECA	CAI		2.0	U	30.121944	31.405556	116.4	Cairo Intl	eg		Cairo	1128
HECW			2.0	U	30.116362	30.915445	167.6	Cairo West	eg		Cairo	1129
HEGN	HRG		2.0	U	27.178317	33.799436	15.8	Hurghada Intl	eg		Hurghada	1130
HEGR			2.0	U	31.068975	34.129194	98.8	El Gora	eg		El-gora	1131
HELX	LXR		2.0	U	25.671028	32.706583	89.6	Luxor Intl	eg		Luxor	1132
HEMM	MUH		2.0	U	31.325356	27.221689	28.7	Mersa Matruh	eg		Mersa-matruh	1133
HEPS	PSD		2.0	U	31.279444	32.24	2.4	Port Said	eg		Port Said	1134
HESC	SKV		2.0	U	28.685278	34.0625	1331.4	St Catherine Intl	eg		St. Catherine	1135
HESN	ASW		2.0	U	23.964356	32.819975	201.8	Aswan Intl	eg		Aswan	1136
HETR	ELT		2.0	U	28.209028	33.645517	35.1	El Tor	eg		El-tor	1137
HKEL	EDL		3.0	U	0.404458	35.238928	2115.6	Eldoret Intl	ke		Eldoret	1138
HKKG			3.0	U	0.271342	34.787297	1530.1	Kakamega	ke		Kakamega	1139
HKKI	KIS		3.0	U	-0.086139	34.728892	1157.0	Kisumu	ke		Kisumu	1140
HKKT	KTL		3.0	U	0.971989	34.958556	1850.1	Kitale	ke		Kitale	1141
		CDI	-5.0	U	39.9750278	-81.5775833	243.5	Cambridge Municipal	us		Cambridge	6889
HKLO	LOK		3.0	U	3.121967	35.608692	522.7	Lodwar	ke		Lodwar	1143
HKLU	LAU		3.0	U	-2.252417	40.913097	6.1	Lamu Manda	ke		Lamu	1144
HKMO	MBA		3.0	U	-4.034833	39.59425	61.0	Mombasa Moi Intl	ke		Mombasa	1145
HKNV			3.0	U	-0.787953	36.433528	1944.6	Naivasha	ke		Naivasha	1146
HKNW	WIL		3.0	U	-1.321719	36.814833	1690.4	Nairobi Wilson	ke		Nairobi	1147
HKRE			3.0	U	-1.277267	36.862339	1639.8	Eastleigh	ke		Nairobi	1148
HKWJ	WJR		3.0	U	1.733239	40.091606	234.7	Wajir	ke		Wajir	1149
HLFL			1.0	N	28.795372	22.080939	49.1	Bu Attifel	ly		Buattifel	1150
HLGL			1.0	N	28.638458	21.438042	99.1	Warehouse 59e	ly		Giallo	1151
HLGT	GHT		1.0	N	25.145564	10.142647	699.8	Ghat	ly		Ghat	1152
HLKF	AKF		1.0	N	24.178728	23.313958	416.7	Kufra	ly		Kufra	1153
HLLB	BEN		1.0	N	32.096786	20.269472	132.0	Benina	ly		Benghazi	1154
HLLS	SEB		1.0	N	26.986964	14.472525	434.9	Sebha	ly		Sebha	1156
HLLT	TIP		1.0	N	32.663544	13.159011	80.2	Tripoli Intl	ly		Tripoli	1157
HLMB			1.0	N	30.378139	19.576444	15.2	Marsa Brega	ly		Marsa Brega	1158
HLNF			1.0	N	30.500013	18.527161	12.8	Ras Lanuf Oil	ly		Ras Lanouf V 40	1159
HLON			1.0	N	29.110106	15.965567	280.1	Hon	ly		Hon	1160
HLRA			1.0	N	29.472567	17.934936	320.0	Dahra	ly		Dahra	1161
HLTD	LTD		1.0	N	30.151695	9.715305	342.0	Ghadames East	ly		Ghadames	1162
HLZA			1.0	N	28.589878	17.293858	330.7	Zella 74	ly		Zella 74	1163
HRYG	GYI		2.0	U	-1.677203	29.258875	1549.0	Gisenyi	rw		Gisenyi	1164
HRYR	KGL		2.0	U	-1.968628	30.13945	1481.0	Kigali Intl	rw		Kigali	1165
HRZA	KME		2.0	U	-2.462242	28.90795	1582.5	Kamembe	rw		Kamembe	1166
HSDN	DOG		2.0	U	19.153867	30.430094	235.6	Dongola	sd		Dongola	1167
HSDZ			2.0	U	11.785889	34.336656	482.2	Damazin	sd		Damazin	1168
HSFS	ELF		2.0	U	13.614892	25.32465	729.4	El Fashir	sd		El Fasher	1169
HSKA	KSL		2.0	U	15.387494	36.328842	509.3	Kassala	sd		Kassala	1170
HSLI			2.0	U	11.138028	29.701122	563.3	Kadugli	sd		Kadugli	1171
HSOB	EBD		2.0	U	13.153219	30.232675	587.3	El Obeid	sd		El Obeid	1172
HSSJ	JUB		2.0	U	4.872006	31.601117	461.2	Juba	ss		Juba	1173
HSSM	MAK		2.0	U	9.558969	31.652242	393.5	Malakal	sd		Malakal	1174
HSSS	KRT		2.0	U	15.589497	32.553161	385.6	Khartoum	sd		Khartoum	1175
HTAR	ARK		3.0	U	-3.367794	36.633333	1386.8	Arusha	tz		Arusha	1176
HTDA	DAR		3.0	U	-6.878111	39.202625	55.5	Mwalimu Julius K Nyerere Intl	tz		Dar Es Salaam	1177
HTDO	DOD		3.0	U	-6.170436	35.752578	1108.6	Dodoma	tz		Dodoma	1178
HTIR	IRI		3.0	U	-7.668633	35.752114	1425.9	Iringa	tz		Iringa	1179
HTKJ	JRO		3.0	U	-3.429406	37.074461	893.7	Kilimanjaro Intl	tz		Kilimanjaro	1180
HTLM	LKY		3.0	N	-3.376306	35.818278	1264.9	Lake Manyara	tz		Lake Manyara	1181
HTMT	MYW		2.0	U	-10.339058	40.181781	113.1	Mtwara	tz		Mtwara	1182
HTMW	MWZ		3.0	U	-2.444486	32.932667	1147.0	Mwanza	tz		Mwanza	1183
HTPE	PMA		3.0	U	-5.257264	39.811417	24.4	Pemba	tz		Pemba	1184
HTTG	TGT		3.0	U	-5.092358	39.071158	39.3	Tanga	tz		Tanga	1185
HTZA	ZNZ		3.0	U	-6.222025	39.224886	16.5	Zanzibar	tz		Zanzibar	1186
HUEN	EBB		3.0	U	0.042386	32.443503	1152.8	Entebbe Intl	ug		Entebbe	1187
	QDU		1.0	E	51.220278	6.792778	38.1	Dusseldorf Hauptbahnhof	de		Dusseldorf	6888
HUSO	SRT		3.0	U	1.727578	33.622861	1109.8	Soroti	ug		Soroti	1189
LATI	TIA		1.0	E	41.414742	19.720561	38.4	Tirana Rinas	al		Tirana	1190
LBBG	BOJ		2.0	E	42.569583	27.515236	41.1	Burgas	bg		Bourgas	1191
LBGO	GOZ		2.0	E	43.151444	25.712889	86.9	Gorna Oryahovitsa	bg		Gorna Orechovica	1192
LBPD	PDV		2.0	E	42.067806	24.850833	182.0	Plovdiv	bg		Plovdiv	1193
LBSF	SOF		2.0	E	42.695194	23.406167	531.0	Sofia	bg		Sofia	1194
LBSZ			2.0	E	42.376667	25.655195	170.1	Stara Zagora	bg		Stara Zagora	1195
LBWN	VAR		2.0	E	43.232072	27.825106	70.1	Varna	bg		Varna	1196
LCLK	LCA		2.0	U	34.875117	33.62485	2.4	Larnaca	cy		Larnaca	1197
LCPH	PFO		2.0	U	34.718039	32.485731	12.5	Pafos Intl	cy		Paphos	1198
LCRA	AKT		2.0	U	34.590416	32.987861	23.2	Akrotiri	cy		Akrotiri	1199
LDDU	DBV		1.0	E	42.561353	18.268244	160.6	Dubrovnik	hr		Dubrovnik	1200
LDOC			1.0	E	45.542169	18.636233	91.1	Cepin	hr		Cepin	1201
LDOS	OSI		1.0	E	45.462667	18.810156	88.4	Osijek	hr		Osijek	1202
LDPL	PUY		1.0	E	44.893533	13.922192	83.5	Pula	hr		Pula	1203
LDRG			1.0	E	45.379483	14.503756	289.9	Grobnicko Polje	hr		Grobnik	1204
LDRI	RJK		1.0	E	45.216889	14.570267	84.7	Rijeka	hr		Rijeka	1205
LDSP	SPU		1.0	E	43.538944	16.297964	24.1	Split	hr		Split	1206
LDVA			1.0	E	46.294724	16.38125	167.0	Varazdin	hr		Varazdin	1207
LDZA	ZAG		1.0	E	45.742931	16.068778	107.6	Zagreb	hr		Zagreb	1208
LDZD	ZAD		1.0	E	44.108269	15.346697	88.1	Zadar	hr		Zadar	1209
LDZU			1.0	E	44.55761	15.774361	750.4	Udbina	hr		Udbina	1210
LEAB			1.0	E	38.948528	-1.863517	701.6	Albacete	es		Albacete	1211
LEAL	ALC		1.0	E	38.282169	-0.558156	43.3	Alicante	es		Alicante	1212
LEAM	LEI		1.0	E	36.843936	-2.370097	21.3	Almeria	es		Almeria	1213
LEAS	OVD		1.0	E	43.563567	-6.034622	126.8	Asturias	es		Aviles	1214
LEBA	ODB		1.0	E	37.842006	-4.848878	90.5	Cordoba	es		Cordoba	1215
LEBB	BIO		1.0	E	43.301097	-2.910608	42.1	Bilbao	es		Bilbao	1216
LEBL	BCN		1.0	E	41.297078	2.078464	3.7	Barcelona	es		Barcelona	1218
LEBZ	BJZ		1.0	E	38.89125	-6.821333	185.6	Talavera La Real	es		Badajoz	1219
LECO	LCG		1.0	E	43.302061	-8.377256	99.4	A Coruna	es		La Coruna	1220
LEGA			1.0	E	37.133222	-3.635694	700.1	Armilla	es		Granada	1221
LEGE	GRO		1.0	E	41.900969	2.760547	142.6	Girona	es		Gerona	1222
LEGR	GRX		1.0	E	37.188731	-3.777356	566.9	Granada	es		Granada	1223
LEGT			1.0	E	40.294139	-3.723833	618.4	Getafe	es		Madrid	1224
LEIB	IBZ		1.0	E	38.872858	1.373117	6.1	Ibiza	es		Ibiza	1225
LEJR	XRY		1.0	E	36.744622	-6.060111	28.3	Jerez	es		Jerez	1226
LELC	MJV		1.0	E	37.774972	-0.812389	3.4	Murcia San Javier	es		Murcia	1227
LGHL	PKH		2.0	E	37.298792	23.148986	677.9	Alexion	gr		Porto Heli	6887
LEMD	MAD		1.0	E	40.493556	-3.566764	609.6	Barajas	es		Madrid	1229
LEMG	AGP		1.0	E	36.6749	-4.499106	15.8	Malaga	es		Malaga	1230
LEMH	MAH		1.0	E	39.862597	4.218647	90.8	Menorca	es		Menorca	1231
LEMO	OZP		1.0	E	37.174917	-5.615944	86.9	Moron Ab	es		Sevilla	1232
LEOC			1.0	E	39.9375	-3.503333	733.0	Ocana	es		Ocana	1233
LEPP	PNA		1.0	E	42.770039	-1.646331	458.4	Pamplona	es		Pamplona	1234
LERI			1.0	E	37.951111	-1.230319	76.2	Alcantarilla	es		Murcia	1235
LERS	REU		1.0	E	41.147392	1.167172	71.3	Reus	es		Reus	1236
LERT			1.0	E	36.645211	-6.349458	26.2	Rota Ns	es		Rota	1237
LESA	SLM		1.0	E	40.952117	-5.501986	791.0	Salamanca	es		Salamanca	1238
LESB			1.0	E	39.598889	2.702778	41.1	Son Bonet	es		Son Bonet	1239
LESJ			1.0	E	39.551675	2.738808	8.2	Palma De Mallorca	es		Palma De Mallorca	1240
LESL			1.0	E	39.862222	4.258333	60.0	San Luis	es		San Luis	1241
LESO	EAS		1.0	E	43.356519	-1.790611	4.6	San Sebastian	es		San Sebastian	1242
LEST	SCQ		1.0	E	42.896333	-8.415144	369.7	Santiago	es		Santiago	1243
LESU	LEU		1.0	E	42.338611	1.409167	800.1	Seo De Urgel	es		Seo De Urgel	1244
LETO	TOJ		1.0	E	40.496747	-3.445872	617.5	Torrejon	es		Madrid	1245
LEVC	VLC		1.0	E	39.489314	-0.481625	68.6	Valencia	es		Valencia	1246
LEVD	VLL		1.0	E	41.706111	-4.851944	845.8	Valladolid	es		Valladolid	1247
LEVS			1.0	E	40.370678	-3.785144	691.0	Cuatro Vientos	es		Madrid	1248
LEVT	VIT		1.0	E	42.882836	-2.724469	512.7	Vitoria	es		Vitoria	1249
LEVX	VGO		1.0	E	42.2318	-8.626775	260.6	Vigo	es		Vigo	1250
LEXJ	SDR		1.0	E	43.427064	-3.820006	4.9	Santander	es		Santander	1251
LEZG	ZAZ		1.0	E	41.666242	-1.041553	263.0	Zaragoza Ab	es		Zaragoza	1252
LEZL	SVQ		1.0	E	37.418	-5.893106	33.8	Sevilla	es		Sevilla	1253
LFAC	CQF		1.0	E	50.962097	1.954764	3.7	Calais Dunkerque	fr		Calais	1254
LFAG			1.0	E	49.868547	3.029578	89.9	Peronne St Quentin	fr		Peronne	1255
LFAI			1.0	E	48.596219	3.006786	130.5	Les Loges	fr		Nangis	1256
LFAO			1.0	E	48.545836	-0.387444	218.8	Couterne	fr		Bagnole-de-l'orne	1257
LFAQ			1.0	E	49.971531	2.697661	110.9	Bray	fr		Albert	1258
LFAT	LTQ		1.0	E	50.517385	1.620587	11.0	Le Touquet Paris Plage	fr		Le Tourquet	1259
LFAV			1.0	E	50.325808	3.461264	53.9	Denain	fr		Valenciennes	1260
LFAY			1.0	E	49.873019	2.387075	63.4	Glisy	fr		Amiens	1261
LFBA	AGF		1.0	E	44.174721	0.590556	62.2	La Garenne	fr		Agen	1262
LFBC			1.0	E	44.533333	-1.125	25.6	Cazaux	fr		Cazaux	1263
LFBD	BOD		1.0	E	44.828335	-0.715556	49.4	Merignac	fr		Bordeaux	1264
LFBE	EGC		1.0	E	44.825279	0.518611	52.1	Roumaniere	fr		Bergerac	1265
LFBF			1.0	E	43.545555	1.3675	163.1	Francazal	fr		Toulouse	1266
LFBG	CNG		1.0	E	45.658333	-0.3175	31.1	Chateaubernard	fr		Cognac	1267
LFBI	PIS		1.0	E	46.587745	0.306666	128.9	Biard	fr		Poitiers	1268
LFBK			1.0	E	46.222644	2.363964	456.3	Montlucon Gueret	fr		Montlucon-gueret	1269
LFBL	LIG		1.0	E	45.862778	1.179444	396.2	Bellegarde	fr		Limoges	1270
LFBM			1.0	E	43.911667	-0.5075	61.9	Mont De Marsan	fr		Mont-de-marsan	1271
LFBN	NIT		1.0	E	46.311303	-0.401503	61.9	Souche	fr		Niort	1272
LFBO	TLS		1.0	E	43.629075	1.363819	152.1	Blagnac	fr		Toulouse	1273
LFBP	PUF		1.0	E	43.38	-0.418611	187.8	Pau Pyrenees	fr		Pau	1274
LFBR			1.0	E	43.448891	1.263333	189.6	Lherm	fr		La Rochelle	1275
LFBT	LDE		1.0	E	43.178675	-0.006439	384.0	Lourdes	fr		Tarbes	1276
LFBU	ANG		1.0	E	45.729247	0.221456	132.9	Brie Champniers	fr		Angouleme	1277
LFBV	BVE		1.0	E	45.150833	1.469167	115.5	La Roche	fr		Brive	1278
LFBX	PGX		1.0	E	45.198055	0.815556	100.0	Bassillac	fr		Perigueux	1279
LFBZ	BIQ		1.0	E	43.468419	-1.523325	74.7	Anglet	fr		Biarritz-bayonne	1280
LFCC			1.0	E	44.351387	1.475278	278.0	Lalbenque	fr		Cahors	1281
LFCG			1.0	E	43.007764	1.10315	417.0	Antichan	fr		St.-girons	1282
LFCH	XAC		1.0	E	44.59639	-1.110833	14.9	La Teste De Buch	fr		Arcachon	1283
LFCI	LBI		1.0	E	43.913887	2.113056	171.9	Le Sequestre	fr		Albi	1284
LFCK	DCM		1.0	E	43.55625	2.289183	240.2	Mazamet	fr		Castres	1285
LFCL			1.0	E	43.586113	1.499167	139.9	Lasbordes	fr		Toulouse	1286
LFCM			1.0	E	43.989342	3.183	794.3	Larzac	fr		Millau	1287
LFCQ			1.0	E	43.771111	2.010833	177.1	Montdragon	fr		Graulhet	1288
LFCR	RDZ		1.0	E	44.407869	2.482672	582.2	Marcillac	fr		Rodez	1289
LFCU			1.0	E	45.534721	2.423889	740.1	Thalamy	fr		Ussel	1290
LFCW			1.0	E	44.396946	0.758889	57.9	Villeneuve Sur Lot	fr		Villeneuve-sur-lot	1291
LFCY	RYN		1.0	E	45.628056	-0.9725	21.9	Medis	fr		Royan	1292
LFCZ			1.0	E	44.146111	-1.174444	50.0	Mimizan	fr		Mimizan	1293
LFDA			1.0	E	43.709444	-0.245278	78.9	Aire Sur L Adour	fr		Aire-sur-l'adour	1294
