KAPV		APV			34.57528944	-117.1861792		Apple Valley	us	CA	Apple Valley	
		AQC			55.5546575	-133.1016928		Klawock SPB	us	AK	Klawock	
		AQH			59.75700722	-161.8794789		Kwinhagak	us	AK	Quinhagak	
		AQT			70.20995278	-151.0055611		Nuiqsut	us	AK	Nuiqsut	
KAQW		AQW			42.69591417	-73.17038306		Harriman And West	us	MA	North Adams	
		AQY			60.96609583	-149.1257892		Girdwood	us	AK	Girdwood	
KARA		ARA			30.03775833	-91.88389611		Acadiana Regional	us	LA	New Iberia	
KARB		ARB			42.22298361	-83.74560722		Ann Arbor Municipal	us	MI	Ann Arbor	
		ARC			68.11608083	-145.5761114		Arctic Village	us	AK	Arctic Village	
KARG		ARG			36.12534667	-90.92461944		Walnut Ridge Regional	us	AR	Walnut Ridge	
KARR		ARR			41.77192944	-88.47565917		Aurora Municipal	us	IL	Chicago/Aurora	
KART		ART			43.99192222	-76.02173861		Watertown Intl	us	NY	Watertown	
KARV		ARV			45.92792556	-89.73094278		Lakeland	us	WI	Minocqua-Woodruff	
KASD		ASD			30.345055	-89.82078833		Slidell	us	LA	Slidell	
KASE		ASE			39.22316	-106.868845		Aspen-Pitkin Co/Sardy	us	CO	Aspen	
KASG		ASG			36.17641056	-94.11925833		Springdale Municipal	us	AR	Springdale	
KASH		ASH			42.78176306	-71.51477944		Boire	us	NH	Nashua	
KASJ		ASJ			36.29752583	-77.17085556		Tri-County	us	NC	Ahoskie	
KASL		ASL			32.5205	-94.30777778		Marshall - Harrison County	us	TX	Marshall	
KASN		ASN			33.56991111	-86.05085833		Talladega Municipal	us	AL	Talladega	
KAST		AST			46.15797222	-123.8786944		Astoria Regional	us	OR	Astoria	
KASW		ASW			41.2747	-85.84005556		Warsaw Municipal	us	IN	Warsaw	
KASX		ASX			46.54852806	-90.91896639		John F Kennedy Memorial	us	WI	Ashland	
KATA		ATA			33.101805	-94.19532694		Hall-Miller Municipal	us	TX	Atlanta	
		ATK			70.46727611	-157.4357361		Atqasuk	us	AK	Atqasuk	
KATL		ATL			33.64044444	-84.42694444		William B Hartsfield-Atlanta Intl	us	GA	Atlanta	
KATS		ATS			32.85252806	-104.4676864		Artesia Municipal	us	NM	Artesia	
KATW		ATW			44.25740806	-88.51947556		Outagamie County Regional	us	WI	Appleton	
KATY		ATY			44.91398056	-97.15471944		Watertown Municipal	us	SD	Watertown	
KAUG		AUG			44.32064972	-69.79731806		Augusta State	us	ME	Augusta	
KAUH		AUH			40.89413889	-97.99455556		Aurora Municipal	us	NE	Aurora	
		AUK			62.68004417	-164.6599253		Alakanuk	us	AK	Alakanuk	
KAUM		AUM			43.66499083	-92.933385		Austin Municipal	us	MN	Austin	
KAUN		AUN			38.95476944	-121.0820806		Auburn Municipal	us	CA	Auburn	
KAUO		AUO			32.61635417	-85.43355944		Auburn-Opelik	us	AL	Auburn	
KAUS		AUS			30.19453278	-97.66987194		Austin-Bergstrom Intl	us	TX	Austin	
KAUW		AUW			44.92847222	-89.62661111		Wausau Municipal	us	WI	Wausau	
KAVC		AVC			36.68827778	-78.05447222		Mecklenburg-Brunswick Regional	us	VA	South Hill	
KAVK		AVK			36.77317	-98.66994611		Alva Regional	us	OK	Alva	
KAVL		AVL			35.43619444	-82.54180556		Asheville Regional	us	NC	Asheville	
KAVO		AVO			27.591145	-81.52785333		Avon Park Municipal	us	FL	Avon Park	
KAVP		AVP			41.33814944	-75.7242675		Wilkes-Barre/Scranton Intl	us	PA	Wilkes-Barre/Scranton	
KAVQ		AVQ			32.40939028	-111.2185086		Marana Northwest Regional	us	AZ	Marana	
KAVX		AVX			33.40494444	-118.4158611		Catalina	us	CA	Avalon	
KAWG		AWG			41.27610083	-91.67344389		Washington Municipal	us	IA	Washington	
		AWI			70.638	-159.99475		Wainwright	us	AK	Wainwright	
KAWM		AWM			35.13505861	-90.23444639		West Memphis Municipal	us	AR	West Memphis	
KAWO		AWO			48.16074833	-122.1590208		Arlington Municipal	us	WA	Arlington	
KAXA		AXA			43.07791056	-94.27199278		Algona Municipal	us	IA	Algona	
KAXN		AXN			45.86629833	-95.39466806		Chandler	us	MN	Alexandria	
KAXS		AXS			34.69878194	-99.3381		Altus Municipal	us	OK	Altus	
KAXV		AXV			40.49338889	-84.29894444		Neil Armstrong	us	OH	Wapakoneta	
KAXX		AXX			36.42240972	-105.2892967		Angel Fire	us	NM	Angel Fire	
KAYS		AYS			31.24905556	-82.39530556		Waycross-Ware County	us	GA	Waycross	
KAZC		AZC			36.95994444	-113.0138889		Colorado City Municipal	us	AZ	Colorado City	
KAZE		AZE			31.88465639	-82.64738778		Hazelhurst	us	GA	Hazelhurst	
KAZO		AZO			42.234875	-85.5520575		Kalamazoo County	us	MI	Kalamazoo	
		B01			43.42507111	-73.26205306		Granville	us	NY	Granville	
		B08			39.40324917	-119.2518292		Silver Springs	us	NV	Silver Springs	
		B16			43.08027611	-76.53837556		Whitford	us	NY	Weedsport	
		B19			43.46411111	-70.47238889		Biddeford Municipal	us	ME	Biddeford	
		B21			45.08616639	-70.21617778		Sugarloaf Regional	us	ME	Carrabasset	
KBAF		BAF			42.15773111	-72.71562028		Barnes Municipal	us	MA	Westfield	
KBAK		BAK			39.26191861	-85.89634556		Columbus Municipal	us	IN	Columbus	
KBAM		BAM			40.59904583	-116.8743358		Battle Mountain	us	NV	Battle Mountain	
KBAX		BAX			43.78091667	-82.98566667		Huron County Memorial	us	MI	Bad Axe	
KBAZ		BAZ			29.7045	-98.04222222		New Braunfels Municipal	us	TX	New Braunfels	
KBBB		BBB			45.3319325	-95.650565		Benson Municipal	us	MN	Benson	
KBBD		BBD			31.17816667	-99.32463889		Curtis	us	TX	Brady	
KBBP		BBP			34.62170861	-79.73435944		Marlboro County	us	SC	Bennettsville	
KBBW		BBW			41.43645056	-99.64216861		Broken Bow Municipal	us	NE	Broken Bow	
KBCB		BCB			37.20782361	-80.40832778		Virginia Tech	us	VA	Blacksburg	
KBCE		BCE			37.70637111	-112.1454725		Bryce Canyon	us	UT	Bryce Canyon	
KBCK		BCK			44.25073861	-90.85528028		Black River Falls Area	us	WI	Black River Falls	
KBCT		BCT			26.37848667	-80.10769667		Boca Raton	us	FL	Boca Raton	
		BCV			61.41612444	-149.50888		Birchwood	us	AK	Birchwood	
KBDE		BDE			48.72741667	-94.61030556		Baudette Intl	us	MN	Baudette	
KBDG		BDG			37.58303472	-109.4832889		Blanding Muni	us	UT	Blanding	
KBDL		BDL			41.93887417	-72.68322833		Bradley Intl	us	CT	Windsor Locks	
KBDQ		BDQ			35.13619528	-92.71349722		Morrilton Municipal	us	AR	Morrilton	
KBDR		BDR			41.16348417	-73.12617861		Igor I Sikorsky Memorial	us	CT	Bridgeport	
KBDX		BDX			45.433325	-105.4172133		Broadus	us	MT	Broadus	
KBED		BED			42.46995306	-71.28903		Laurence G Hanscom	us	MA	Bedford	
KBEH		BEH			42.12858333	-86.4285		Southwest Michigan Regional	us	MI	Benton Harbor	
		BET			60.77977639	-161.8379975		Bethel	us	AK	Bethel	
KBFD		BFD			41.80306778	-78.64012083		Bradford Reg	us	PA	Bradford	
KBFF		BFF			41.87402778	-103.5956389		Scotts Bluff County	us	NE	Scottsbluff	
KBFI		BFI			47.52998917	-122.3019561		Boeing Field/King County Intl	us	WA	Seattle	
KBFK		BFK			36.86330139	-99.61873056		Buffalo Municipal	us	OK	Buffalo	
KBFL		BFL			35.43359806	-119.0567681		Meadows	us	CA	Bakersfield	
KBFM		BFM			30.62646944	-88.06799861		Mobile Downtown	us	AL	Mobile	
KBFR		BFR			38.84003306	-86.44536361		Virgil I Grissom Municipal	us	IN	Bedford	
KBFW		BFW			47.24902778	-91.41558333		Silver Bay Municipal	us	MN	Silver Bay	
KBGD		BGD			35.70004194	-101.3940536		Hutchinson County	us	TX	Borger	
KBGE		BGE			30.97152778	-84.63744444		Decatur County Industrial Airpark	us	GA	Bainbridge	
KBGF		BGF			35.17753417	-86.06616722		Winchester Municipal	us	TN	Winchester	
KBGM		BGM			42.20848278	-75.97961361		Binghamton Regional	us	NY	Binghamton	
		BGQ			61.53556806	-149.8138975		Big Lake Strip Nr 2	us	AK	Big Lake	
KBGR		BGR			44.80744444	-68.82813889		Bangor Intl	us	ME	Bangor	
KBHB		BHB			44.44969444	-68.3615		Hancock Co-Bar Harbor	us	ME	Bar Harbor	
KBHC		BHC			31.71383333	-82.39377778		Baxley Municipal	us	GA	Baxley	
KBHK		BHK			46.34763639	-104.2594475		Baker Muni	us	MT	Baker City	
KBHM		BHM			33.56294306	-86.75354972		Birmingham Intl	us	AL	Birmingham	
KBID		BID			41.16811889	-71.57784167		Block Island State	us	RI	Block Island	
KBIE		BIE			40.30127778	-96.75411111		Beatrice Municipal	us	NE	Beatrice	
		BIG			63.99454722	-145.7216417		Allen AAF	us	AK	Delta Junction	
KBIH		BIH			37.37309556	-118.3636089		Bishop	us	CA	Bishop	
KBIL		BIL			45.8076625	-108.5428611		Billings Logan Intl	us	MT	Billings	
KBIS		BIS			46.77411111	-100.7467222		Bismarck Municipal	us	ND	Bismarck	
KBIV		BIV			42.74316667	-86.10502778		Tulip City	us	MI	Holland	
KBJC		BJC			39.90878667	-105.1172158		Jeffco	us	CO	Denver	
KBJI		BJI			47.50942417	-94.93372333		Bemidji-Beltrami County	us	MN	Bemidji	
KBJJ		BJJ			40.87480556	-81.88825		Wayne County	us	OH	Wooster	
KBKD		BKD			32.71904694	-98.89099972		Breckenridge Stephens County	us	TX	Breckenridge	
KBKE		BKE			44.83733333	-117.8090833		Baker City Municipal	us	OR	Baker City	
KBKL		BKL			41.5175	-81.68333333		Burke Lakefront	us	OH	Cleveland	
KBKV		BKV			28.47359722	-82.45542139		Hernando County	us	FL	Brooksville	
KBKW		BKW			37.78732833	-81.12416417		Raleigh Cty Memorial	us	WV	Beckley	
KBKX		BKX			44.30483333	-96.81694444		Brookings Municipal	us	SD	Brookings	
KBLF		BLF			37.29579944	-81.20769056		Mercer Cty	us	WV	Bluefield	
KBLH		BLH			33.61916278	-114.7168764		Blythe	us	CA	Blythe	
KBLI		BLI			48.79275	-122.5375278		Bellingham Intl	us	WA	Bellingham	
KBLM		BLM			40.18691806	-74.12488694		Allaire Arpt	us	NJ	Belmar/Farmingdale	
KBLV		BLV			38.54517861	-89.83518444		Scott AFB/MidAmerica	us	IL	Belleville/St Louis	
KBMC		BMC			41.55239139	-112.0622625		Brigham City	us	UT	Brigham City	
KBMG		BMG			39.14602139	-86.61668278		Monroe County	us	IN	Bloomington	
KBMI		BMI			40.47798556	-88.91595278		Central Illinois Regional	us	IL	Bloomington	
KBML		BML			44.57537278	-71.17593167		Berlin Municipal	us	NH	Berlin	
KBMQ		BMQ			30.73894444	-98.23858333		Burnet Muni-Kate Craddock	us	TX	Burnet	
KBMT		BMT			30.07044111	-94.21553806		Beaumont Municipal	us	TX	Beaumont	
KBNA		BNA			36.12447667	-86.67818222		Nashville Intl	us	TN	Nashville	
		BNF			57.08882583	-134.8331414		Baranof Warm Springs SPB	us	AK	Baranof Warm Springs	
KBNG		BNG			33.92307111	-116.8505756		Banning Municipal	us	CA	Banning	
KBNL		BNL			33.25777778	-81.38833333		Barnwell County	us	SC	Barnwell	
KBNO		BNO			43.59212778	-118.9549789		Burns Muni	us	OR	Burns	
KBNW		BNW			42.04956944	-93.84757222		Boone Municipal	us	IA	Boone	
KBOI		BOI			43.56444444	-116.2227778		Boise Air Terminal	us	ID	Boise	
KBOK		BOK			42.07455556	-124.2900939		Brookings	us	OR	Brookings	
KBOS		BOS			42.3643475	-71.00517917		Gen Edw L Logan Intl	us	MA	Boston	
KBOW		BOW			27.9433575	-81.78344167		Bartow Municipal	us	FL	Bartow	
KBPI		BPI			42.58506972	-110.1111531		Big Piney-Marbleton	us	WY	Big Piney	
KBPK		BPK			36.36894194	-92.47052806		Baxter County Regional	us	AR	Mountain Home	
KBPT		BPT			29.95083333	-94.02069444		Southeast Texas Regional	us	TX	Beaumont/Port Arthur	
KBQK		BQK			31.25902778	-81.46630556		Glynco Jetport	us	GA	Brunswick	
		BQN			18.49486111	-67.12944444		Rafael Hernandez	us	PR	Aguadilla	
KBRD		BRD			46.39785806	-94.1372275		Brainerd-Crow Wing County Regional	us	MN	Brainerd	
KBRL		BRL			40.783225	-91.12550556		Burlington Municipal	us	IA	Burlington	
KBRO		BRO			25.90683333	-97.42586111		Brownsville/S.Padre Island Intl	us	TX	Brownsville	
		BRW			71.2854475	-156.7660019		Wiley Post Will Rogers Memorial	us	AK	Barrow	
KBRY		BRY			37.81432167	-85.49963806		Samuels	us	KY	Bardstown	
KBST		BST			44.40966667	-69.01225		Belfast Municipal	us	ME	Belfast	
		BTI			70.13390278	-143.5770444		Barter Island	us	AK	Kaktovik	
KBTL		BTL			42.30727806	-85.25147972		W K Kellogg Regional	us	MI	Battle Creek	
KBTM		BTM			45.95479528	-112.49746		Bert Mooney	us	MT	Butte	
KBTN		BTN			45.81522222	-97.74313889		Britton Municipal	us	SD	Britton	
KBTP		BTP			40.77692611	-79.94972417		Butler Cty	us	PA	Butler	
KBTR		BTR			30.53316083	-91.14963444		Baton Rouge Metropolitan, Ryan	us	LA	Baton Rouge	
		BTT			66.91528667	-151.5280556		Bettles	us	AK	Bettles	
KBTV		BTV			44.47300361	-73.1503125		Burlington Intl	us	VT	Burlington	
KBTY		BTY			36.86105722	-116.7870036		Beatty	us	NV	Beatty	
KBUB		BUB			41.77669444	-99.14975		Cram	us	NE	Burwell	
KBUF		BUF			42.94052472	-78.73216667		Buffalo Niagara Intl	us	NY	Buffalo	
KBUM		BUM			38.28977028	-94.34012694		Butler Memorial	us	MO	Butler	
KBUR		BUR			34.20061917	-118.3584969		Burbank-Glendale-Pasadena	us	CA	Burbank	
KBUY		BUY			36.04854333	-79.47488694		Burlington Municipal	us	NC	Burlington	
KBVI		BVI			40.77248083	-80.39142556		Beaver County	us	PA	Beaver Falls	
		BVK			65.98228611	-161.1519778		Buckland	us	AK	Buckland	
KBVN		BVN			41.72857778	-98.05575972		Albion Municipal	us	NE	Albion	
KBVO		BVO			36.76247611	-96.01115167		Bartlesville Municipal	us	OK	Bartlesville	
KBVS		BVS			48.47088889	-122.4208611		Skagit Regional/Bay View	us	WA	Burlington/Mount Vernon	
KBVX		BVX			35.726105	-91.64736083		Batesville Regional	us	AR	Batesville	
KBVY		BVY			42.58417111	-70.91651833		Beverly Municipal	us	MA	Beverly	
KBWC		BWC			32.9931	-115.5169325		Brawley Municipal	us	CA	Brawley	
KBWD		BWD			31.79362222	-98.95649528		Brownwood Municipal	us	TX	Brownwood	
KBWG		BWG			36.96451667	-86.41967917		Bowling Green-Warren County	us	KY	Bowling Green	
KBWI		BWI			39.17540167	-76.66819833		Baltimore-Washington Intl	us	MD	Baltimore	
KBWP		BWP			46.24640083	-96.6056825		Harry Stern	us	ND	Wahpeton	
KBXA		BXA			30.81368639	-89.86496444		George R Carr Memorial	us	LA	Bogalusa	
KBXG		BXG			33.04093056	-82.00397917		Burke County	us	GA	Waynesboro	
KBXK		BXK			33.42088556	-112.6863		Buckeye Municipal	us	AZ	Buckeye	
		BYA			64.07830278	-141.113375		Boundary	us	AK	Boundary	
KBYG		BYG			44.38108528	-106.7217897		Johnson County	us	WY	Buffalo	
KBYI		BYI			42.54260361	-113.7715442		Burley Municipal	us	ID	Burley	
KBZN		BZN			45.77690139	-111.1530072		Gallatin	us	MT	Bozeman	
		C00			41.248645	-90.73708361		Mercer County	us	IL	Aledo	
		C05			60.07730556	-147.9918889		Chenega Bay	us	AK	Chenega	
		C09			41.42541667	-88.41869444		Morris Municipal	us	IL	Morris	
		C15			40.48820611	-89.67591083		Pekin Municipal	us	IL	Pekin	
		C17			42.03111083	-91.52934222		Marion	us	IA	Marion	
		C18			41.4775	-87.84047222		Frankfort	us	IL	Chicago/Frankfort	
		C25			42.7419525	-92.50793528		Waverly Municipal	us	IA	Waverly	
		C29			43.11424444	-89.53073222		Morey	us	WI	Middleton	
		C34			40.48578389	-88.2672725		Gibson City Municipal	us	IL	Gibson City	
		C35			43.52589944	-89.98322194		Reedsburg Municipal	us	WI	Reedsburg	
		C47			43.5600925	-89.48309278		Portage Municipal	us	WI	Portage	
		C52			42.69056389	-88.30464		Burlington Municipal	us	WI	Burlington	
		C56			41.37756167	-87.68137528		Sanger	us	IL	Chicago/Monee	
		C62			41.47271639	-85.26080833		Kendallville Municipal	us	IN	Kendallville	
		C65			41.36513333	-86.30050417		Plymouth Municipal	us	IN	Plymouth	
		C66			40.92970444	-90.63110722		Monmouth Municipal	us	IL	Monmouth	
		C71			31.29600472	-91.05288167		Crosby Municipal	us	MS	Crosby	
		C73			41.83369889	-89.44621333		Dixon Muni-Charles R Walgreen	us	IL	Dixon	
		C75			41.01928583	-89.38642222		Marshall County	us	IL	Lacon	
		C77			42.32268639	-88.83651833		Poplar Grove	us	IL	Poplar Grove	
		C80			36.16313889	-120.2938139		New Coalinga Municipal	us	CA	Coalinga	
		C81			42.32461111	-88.07408806		Campbell	us	IL	Chicago/Round Lake Park	
		C83			37.8284525	-121.6258219		Byron	us	CA	Byron	
		C91			41.99293417	-86.1280125		Dowagiac Municipal	us	MI	Dowagiac	
KCAD		CAD			44.27531333	-85.41892694		Wexford County	us	MI	Cadillac	
KCAE		CAE			33.93884	-81.11953944		Columbia Metropolitan	us	SC	Columbia	
KCAG		CAG			40.49522139	-107.5216467		Craig-Moffat	us	CO	Craig	
KCAK		CAK			40.91631194	-81.44246556		Akron-Canton Regional	us	OH	Akron	
KCAO		CAO			36.44585972	-103.1546583		Clayton Municipal Airpark	us	NM	Clayton	
KCAR		CAR			46.8715	-68.01791667		Caribou Municipal	us	ME	Caribou	
KCAV		CAV			42.74194389	-93.75890944		Clarion Municipal	us	IA	Clarion	
KCBE		CBE			39.61541667	-78.76086361		Cumberland Regional	us	MD	Cumberland	
KCBF		CBF			41.25947222	-95.75997222		Council Bluffs Municipal	us	IA	Council Bluffs	
KCBG		CBG			45.55854639	-93.26464361		Cambridge Municipal	us	MN	Cambridge	
KCBK		CBK			39.42753083	-101.0465719		Shaltz	us	KS	Colby	
KCCB		CCB			34.11154056	-117.6875897		Cable	us	CA	Upland	
KCCO		CCO			33.31208333	-84.77027778		Newnan-Coweta County	us	GA	Newnan	
KCCR		CCR			37.98965639	-122.0568972		Buchanan	us	CA	Concord	
KCCY		CCY			43.07260861	-92.61077833		Charles City Municipal	us	IA	Charles City	
		CDB			55.20559972	-162.7242628		Cold Bay	us	AK	Cold Bay	
KCDC		CDC			37.70097028	-113.098575		Cedar City Muni	us	UT	Cedar City	
KCDH		CDH			33.62279917	-92.76339528		Harrell	us	AR	Camden	
KCDI		CDI			39.97504417	-81.57759528		Cambridge Municipal	us	OH	Cambridge	
KCDK		CDK			29.137745	-83.04984361		George T Lewis	us	FL	Cedar Key	
KCDN		CDN			34.28358333	-80.56486111		Woodward	us	SC	Camden	
KCDR		CDR			42.83755556	-103.0954167		Chadron Municipal	us	NE	Chadron	
		CDV			60.49183389	-145.4776503		Merle K (Mudhole) Smith	us	AK	Cordova	
KCDW		CDW			40.87522278	-74.28135667		Essex Cty Arpt	us	NJ	Caldwell	
KCEC		CEC			41.78015722	-124.2365333		Jack McNamara	us	CA	Crescent City	
KCEF		CEF			42.19826389	-72.53425833		Westover AFB	us	MA	Chicopee	
KCEK		CEK			40.61791667	-96.92488889		Crete Municipal	us	NE	Crete	
		CEM			65.57380667	-144.7832908		Central	us	AK	Central	
KCEU		CEU			34.67205556	-82.88644444		Oconee County Regional	us	SC	Clemson	
KCEV		CEV			39.69803139	-85.13124528		Mettel	us	IN	Connersville	
KCEW		CEW			30.77883333	-86.52211111		Bob Sikes	us	FL	Crestview	
KCEY		CEY			36.66458333	-88.37277722		Kyle-Oakley	us	KY	Murray	
KCEZ		CEZ			37.30299778	-108.6280658		Cortez Muni	us	CO	Cortez	
KCFD		CFD			30.71569444	-96.33136111		Coulter	us	TX	Bryan	
KCFJ		CFJ			39.97562861	-86.91986361		Crawfordsville Municipal	us	IN	Crawfordsville	
		CFK			60.14922556	-164.2856325		Chefornak	us	AK	Chefornak	
KCFT		CFT			32.95284306	-109.2103453		Greenlee County	us	AZ	Clifton-Morenci	
KCFV		CFV			37.0940475	-95.57189417		Coffeyville Municipal	us	KS	Coffeyville	
		CGA			55.47883139	-133.1478011		Craig SPB	us	AK	Craig	
KCGC		CGC			28.86727778	-82.57130556		Crystal River	us	FL	Crystal River	
KCGE		CGE			38.53930556	-76.03036111		Cambridge-Dorchester	us	MD	Cambridge	
KCGF		CGF			41.56512389	-81.48635389		Cuyahoga County	us	OH	Cleveland	
KCGI		CGI			37.22531694	-89.57075167		Cape Girardeau Municipal	us	MO	Cape Girardeau	
KCGS		CGS			38.98058333	-76.92230556		College Park	us	MD	College Park	
KCGX		CGX			41.85884389	-87.60791167		Chicago Meigs	us	IL	Chicago	
KCGZ		CGZ			32.95488889	-111.7668333		Casa Grande Municipal	us	AZ	Casa Grande	
KCHA		CHA			35.03526833	-85.20378778		Lovell	us	TN	Chattanooga	
KCHD		CHD			33.26908333	-111.8111389		Chandler Municipal	us	AZ	Chandler	
KCHK		CHK			35.09614694	-97.96618361		Chickasha Municipal	us	OK	Chickasha	
KCHO		CHO			38.13863889	-78.45286111		Charlottesville-Albermarle	us	VA	Charlottesville	
		CHP			65.48547222	-144.6107836		Circle Hot Springs	us	AK	Circle Hot Springs	
KCHS		CHS			32.89864639	-80.04050583		Charleston AFB/Intl	us	SC	Charleston	
KCHT		CHT			39.78215278	-93.49568056		Chillicothe Municipal	us	MO	Chillicothe	
KCHU		CHU			43.59635861	-91.50394639		Houston County	us	MN	Caledonia	
KCIC		CIC			39.79538278	-121.8584231		Chico Municipal	us	CA	Chico	
KCID		CID			41.88458833	-91.71087222		Eastern Iowa	us	IA	Cedar Rapids	
KCII		CII			47.82528056	-112.1662136		Choteau	us	MT	Choteau	
		CIK			66.64969083	-143.7359492		Chalkyitsik	us	AK	Chalkyitsik	
KCIN		CIN			42.04619444	-94.789		Arthur N Neu	us	IA	Carroll	
KCIR		CIR			37.06447222	-89.21961111		Cairo	us	IL	Cairo	
KCIU		CIU			46.25075194	-84.47238528		Chippewa County Intl	us	MI	Sault Ste. Marie	
KCJR		CJR			38.5267075	-77.85885528		Culpeper Regional	us	VA	Culpeper	
		CJX			61.86902194	-158.1371178		Crooked Creek	us	AK	Crooked Creek	
KCKB		CKB			39.29663889	-80.22808333		Benedum	us	WV	Clarksburg	
KCKC		CKC			47.83830556	-90.38313889		Grand Marais/Cook County	us	MN	Grand Marais	
KCKF		CKF			31.98883333	-83.77391667		Crisp County - Cordele	us	GA	Cordele	
KCKI		CKI			33.71722222	-79.85697222		Williamsburg County	us	SC	Kingstree	
KCKM		CKM			34.29971	-90.51231611		Fletcher	us	MS	Clarksdale	
KCKN		CKN			47.84169417	-96.62162028		Crookston Muni Kirkwood	us	MN	Crookston	
KCKP		CKP			42.73147222	-95.55613889		Cherokee Municipal	us	IA	Cherokee	
		CKU			60.54390333	-145.7267042		Cordova Muni	us	AK	Cordova	
KCKV		CKV			36.62188083	-87.41495361		Outlaw	us	TN	Clarksville	
		CKX			64.07133833	-141.9522792		Chicken	us	AK	Chicken	
KCLE		CLE			41.41089417	-81.84939667		Cleveland-Hopkins Intl	us	OH	Cleveland	
KCLI		CLI			44.61381306	-88.73126667		Clintonville Municipal	us	WI	Clintonville	
KCLK		CLK			35.53832778	-98.932695		Clinton Municipal	us	OK	Clinton	
KCLL		CLL			30.58858944	-96.36382417		Easterwood	us	TX	College Station	
KCLM		CLM			48.12019444	-123.4996944		William R Fairchild Intl	us	WA	Port Angeles	
		CLP			58.84230472	-158.5452331		Clarks Point	us	AK	Clarks Point	
KCLS		CLS			46.67649194	-122.9792967		Chehalis-Centralia	us	WA	Chehalis	
KCLT		CLT			35.21401111	-80.94312583		Charlotte/Douglas Intl	us	NC	Charlotte	
KCLW		CLW			27.97668639	-82.75874028		Clearwater Air Park	us	FL	Clearwater	
KCMA		CMA			34.21375472	-119.0943264		Camarillo	us	CA	Camarillo	
KCMH		CMH			39.99798528	-82.89188278		Port Columbus Intl	us	OH	Columbus	
KCMI		CMI			40.03925	-88.27805556		University of Illinois-Willard	us	IL	Champaign/Urbana	
KCMX		CMX			47.16841722	-88.48906083		Houghton County Memorial	us	MI	Hancock	
KCMY		CMY			43.95834806	-90.7378975		Sparta/Fort McCoy	us	WI	Sparta	
KCNC		CNC			41.01962389	-93.35968028		Chariton Municipal	us	IA	Chariton	
KCNH		CNH			43.37043194	-72.36867667		Claremont Municipal	us	NH	Claremont	
KCNK		CNK			39.54925139	-97.65231667		Blosser Municipal	us	KS	Concordia	
KCNM		CNM			32.33747222	-104.2632778		Cavern City Air Terminal	us	NM	Carlsbad	
KCNO		CNO			33.97469444	-117.6366111		Chino	us	CA	Chino	
KCNP		CNP			41.07747222	-102.4640556		Billy G Ray	us	NE	Chappell	
KCNU		CNU			37.66879722	-95.48506444		Chanute Martin Johnson	us	KS	Chanute	
KCNW		CNW			31.63783139	-97.07413889		TSTC-Waco	us	TX	Waco	
KCNY		CNY			38.75495611	-109.7548439		Canyonlands	us	UT	Moab	
KCOD		COD			44.52019417	-109.0237961		Yellowstone Regional	us	WY	Cody	
KCOE		COE			47.77429167	-116.8196231		Coeur D'Alene Air Terminal	us	ID	Coeur D'Alene	
KCOI		COI			28.34158944	-80.6854975		Merritt Island	us	FL	Merritt Island	
KCOM		COM			31.84113889	-99.40361111		Coleman Municipal	us	TX	Coleman	
KCON		CON			43.20273278	-71.50228556		Concord Municipal	us	NH	Concord	
KCOQ		COQ			46.70016833	-92.50552861		Cloquet-Carlton County	us	MN	Cloquet	
KCOS		COS			38.80580556	-104.70025		City of Colorado Springs Muni	us	CO	Colorado Springs	
KCOT		COT			28.45825583	-99.22016389		Cotulla-Lasalle County	us	TX	Cotulla	
KCOU		COU			38.81809306	-92.21962917		Columbia Regional	us	MO	Columbia	
KCPC		CPC			34.27287278	-78.71499278		Columbus County Municipal	us	NC	Whiteville	
KCPK		CPK			36.66561833	-76.32066389		Chesapeake Municipal	us	VA	Norfolk	
KCPM		CPM			33.89001611	-118.2436831		Compton/Woodley	us	CA	Compton	
KCPR		CPR			42.90835556	-106.4644661		Natrona County Intl	us	WY	Casper	
KCPS		CPS			38.57072444	-90.15622111		St Louis Downtown	us	IL	Cahokia/St Louis	
		CPX			18.31328917	-65.30432444		Benjamin Rivera Noriega	us	PR	Isla De Culebra	
KCQA		CQA			40.48408333	-84.56011111		Lakefield	us	OH	Celina	
KCQB		CQB			35.72381556	-96.82027306		Chandler Municipal	us	OK	Chandler	
KCQX		CQX			41.68840028	-69.98952417		Chatham Municipal	us	MA	Chatham	
		CRC			65.83049389	-144.0758128		Circle City	us	AK	Circle	
KCRE		CRE			33.81175	-78.72394444		Grand Strand	us	SC	North Myrtle Beach	
KCRG		CRG			30.33633333	-81.51444444		Craig Municipal	us	FL	Jacksonville	
KCRO		CRO			36.10245111	-119.5948469		Corcoran	us	CA	Corcoran	
KCRP		CRP			27.77036083	-97.50121528		Corpus Christi Intl	us	TX	Corpus Christi	
KCRQ		CRQ			33.12822222	-117.2802222		McClellan-Palomar	us	CA	Carlsbad	
KCRS		CRS			32.02748861	-96.39803611		C Davis Campbell -Corsicana Muni	us	TX	Corsicana	
KCRT		CRT			33.17833278	-91.88018806		Crossett Municipal	us	AR	Crossett	
KCRW		CRW			38.37315083	-81.59318972		Yeager	us	WV	Charleston	
KCRX		CRX			34.91496778	-88.60348361		Roscoe Turner	us	MS	Corinth	
KCSB		CSB			40.30658333	-100.1620833		Cambridge Municipal	us	NE	Cambridge	
