RJCH	HKD		9.0	U	140.821944	41.77	46.0	Hakodate	Japan		Hakodate	2288
RJCJ	SPK		9.0	U	141.666447	42.794475	26.5	Chitose	Japan		Chitose	2289
RJCK	KUH		9.0	U	144.193	43.041	99.7	Kushiro	Japan		Kushiro, Hokkaidō	5994
RJCM	MMB		9.0	U	144.164053	43.880606	41.1	Memanbetsu	Japan		Memanbetsu	2290
RJCN	SHB		9.0	U	144.96	43.5775	71.3	Nakashibetsu	Japan		Nakashibetsu	2291
RJCO	OKD		9.0	U	141.38	43.1161	7.6	Okadama	Japan		Sapporo	5995
RJCR	RBJ							Rebun			Rebun, Hokkaidō	
RJCT			9.0	U	143.158475	42.890544	85.6	Tokachi	Japan		Tokachi	2293
RJCW	WKJ		9.0	U	141.800833	45.404167	9.1	Wakkanai	Japan		Wakkanai	2294
RJDA	AXJ		9.0	U	130.158889	32.482222	103.6	Amakusa Airfield	Japan		Amakusa	7550
RJDB	IKI		9.0	U	129.785417	33.749027	12.5	Iki	Japan		Iki	2295
RJDC	UBJ		9.0	U	131.278611	33.93	7.0	Yamaguchi Ube	Japan		Yamaguchi	2296
RJDK								Kamigoto			Shinkamigoto, Nagasaki	
RJDM								Metabaru Air Field			Kamimine, Saga	
RJDO								Ojika Airport (Nagasaki Ojika)			Ojika, Nagasaki	
RJDT	TSJ		9.0	U	129.33055	34.284889	64.9	Tsushima	Japan		Tsushima	2297
RJEB	MBE		9.0	U	143.404028	44.303914	24.4	Monbetsu	Japan		Monbetsu	2298
RJEC	AKJ		9.0	U	142.4475	43.670833	219.8	Asahikawa	Japan		Asahikawa	2299
RJEO	OIR		9.0	U	139.432911	42.071667	49.1	Okushiri	Japan		Okushiri	2300
RJER	RIS		9.0	U	141.186431	45.242006	34.1	Rishiri	Japan		Rishiri Island	2301
RJFA			9.0	U	130.653	33.883083	29.9	Ashiya	Japan		Ashiya	2302
RJFC	KUM		9.0	U	130.659017	30.385569	37.8	Yakushima	Japan		Yakushima	2303
RJFE	FUJ		9.0	U	128.832808	32.666269	83.2	Fukue	Japan		Fukue	2304
RJFF	FUK		9.0	U	130.450686	33.585942	9.8	Fukuoka	Japan		Fukuoka	2305
RJFG	TNE		9.0	U	130.991231	30.605067	234.1	New Tanegashima	Japan		Tanegashima	2306
RJFK	KOJ		9.0	U	130.719408	31.803397	276.1	Kagoshima	Japan		Kagoshima	2307
RJFM	KMI		9.0	U	131.448611	31.877222	6.1	Miyazaki	Japan		Miyazaki	2308
RJFN			9.0	U	131.451389	32.083611	78.9	Nyutabaru	Japan		Nyutabaru	2309
RJFO	OIT		9.0	U	131.737222	33.479444	5.8	Oita	Japan		Oita	2310
RJFR	KKJ		9.0	U	131.034689	33.845942	6.4	New Kitakyushu	Japan		Kitakyushu	2311
RJFS	HSG		9.0	N	130.302	33.1497	1.8	Saga	Japan		Saga	5996
RJFT	KMJ		9.0	U	130.85505	32.837319	195.7	Kumamoto	Japan		Kumamoto	2312
RJFU	NGS		9.0	U	129.913611	32.916944	4.6	Nagasaki	Japan		Nagasaki	2313
RJFY			9.0	U	130.845456	31.367608	65.2	Kanoya	Japan		Kanoya	2314
RJFZ			9.0	U	131.040278	33.685	16.8	Tsuiki	Japan		Tsuiki	2315
RJGG	NGO		9.0	U	136.805408	34.858414	4.6	Chubu Centrair Intl	Japan		Nagoya	3942
RJKA	ASJ		9.0	U	129.712542	28.430633	8.2	Amami	Japan		Amami	2316
RJKB	OKE		9.0	U	128.700903	27.425522	30.8	Okierabu	Japan		Okierabu	2317
RJKI	KKX		9.0	U	129.928056	28.321389	4.6	Kikai	Japan		Kikai	7551
RJKN	TKN		9.0	U	128.881253	27.836381	5.2	Tokunoshima	Japan		Tokunoshima	2318
RJNA	NKM		9.0	U	136.924	35.255	15.8	Nagoya	Japan		Nagoya	5997
RJNF	FKJ		9.0	U	136.223922	36.142847	5.8	Fukui	Japan		Fukui	2319
RJNG	QGU		9.0	U	136.869667	35.394078	39.0	Gifu	Japan		Gifu	2320
RJNH			9.0	U	137.703083	34.750239	45.7	Hamamatsu	Japan		Hamamatsu	2321
RJNK	KMQ		9.0	U	136.406544	36.394611	11.0	Komatsu	Japan		Kanazawa	2322
RJNO	OKI		9.0	U	133.324844	36.181125	94.8	Oki	Japan		Oki Island	2323
RJNS	FSZ		9.0	N	138.189444	34.796111	132.0	Mt. Fuji Shizuoka	Japan		Shizuoka	6476
RJNT	TOY		9.0	U	137.1875	36.648333	29.0	Toyama	Japan		Toyama	2324
RJNW	NTQ		9.0	U	136.961853	37.293097	218.8	Noto	Japan		Wajima	3409
RJNY			9.0	U	138.298056	34.812778	7.0	Shizuhama	Japan		Yaizu	2325
RJOA	HIJ		9.0	U	132.919444	34.436111	331.6	Hiroshima	Japan		Hiroshima	2326
RJOB	OKJ		9.0	U	133.855278	34.756944	245.7	Okayama	Japan		Okayama	2327
RJOC	IZO		9.0	U	132.89	35.413611	4.6	Izumo	Japan		Izumo	2328
RJOE								Akeno Air Field			Ise, Mie	
RJOF			9.0	U	131.549194	34.034667	2.1	Hofu	Japan		Hofu	2329
RJOH	YGJ		9.0	U	133.236389	35.492222	6.1	Miho	Japan		Miho	2330
RJOI			9.0	U	132.23575	34.14386	2.1	Iwakuni Mcas	Japan		Iwakuni	2331
RJOK	KCZ		9.0	U	133.669444	33.546111	12.8	Kochi	Japan		Kochi	2332
RJOM	MYJ		9.0	U	132.699722	33.827222	7.6	Matsuyama	Japan		Matsuyama	2333
RJOO	ITM		9.0	U	135.438222	34.785528	15.2	Osaka Intl	Japan		Osaka	2334
RJOP								Komatsushima Heliport			Komatsushima, Tokushima	
RJOR	TTJ		9.0	U	134.166553	35.530069	19.8	Tottori	Japan		Tottori	2335
RJOS	TKS		9.0	U	134.606639	34.132808	7.9	Tokushima	Japan		Tokushima	2336
RJOT	TAK		9.0	U	134.015556	34.214167	185.0	Takamatsu	Japan		Takamatsu	2337
RJOW	IWJ		9.0	U	131.79	34.6764	56.1	Iwami	Japan		Masuda, Shimane	5998
RJOY			9.0	U	135.602944	34.596311	11.9	Yao	Japan		Osaka	2338
RJOZ			9.0	U	131.052144	34.045322	4.0	Ozuki	Japan		Ozuki	2339
RJSA	AOJ		9.0	U	140.690833	40.734722	202.4	Aomori	Japan		Aomori	2340
RJSC	GAJ		9.0	U	140.371331	38.411894	107.6	Yamagata	Japan		Yamagata	2341
RJSD	SDS		9.0	U	138.413928	38.060181	26.8	Sado	Japan		Sado	2342
RJSF	FKS		9.0	U	140.431	37.2274	372.2	Fukushima	Japan		Tamakawa, Fukushima	5999
RJSH	HHE		9.0	U	141.466325	40.556447	46.3	Hachinohe	Japan		Hachinoe	2343
RJSI	HNA		9.0	U	141.135278	39.428611	90.5	Hanamaki	Japan		Hanamaki	2344
RJSK	AXT		9.0	U	140.218611	39.615556	95.4	Akita	Japan		Akita	2345
RJSM	MSJ		9.0	U	141.368364	40.703222	36.3	Misawa Ab	Japan		Misawa	2346
RJSN	KIJ		9.0	U	139.0646	37.5711	0.3	Niigata	Japan		Niigata	4381
RJSO								Ōminato Air Field			Mutsu, Aomori	
RJSR	ONJ		9.0	U	140.371	40.1919	89.0	Odate Noshiro	Japan		Kitaakita, Akita	6000
RJSS	SDJ		9.0	U	140.916944	38.139722	4.6	Sendai	Japan		Sendai	2347
RJST			9.0	U	141.219572	38.404919	2.1	Matsushima	Japan		Matsushima	2348
RJSU								Kasuminome Air Field			Sendai, Miyagi	
RJSY	SYO		9.0	U	139.787222	38.812222	26.2	Shonai	Japan		Shonai	6001
RJTA	NJA		9.0	U	139.450167	35.454611	62.5	Atsugi Naf	Japan		Atsugi	2350
RJTC								Tachikawa Airfield			Tachikawa, Tokyo	
RJTE			9.0	U	139.829208	34.987053	3.0	Tateyama	Japan		Tateyama	2351
RJTF								Chofu			Chōfu, Tokyo	
RJTH	HAC		9.0	U	139.785833	33.115	92.4	Hachijojima	Japan		Hachijojima	2352
RJTI								Tokyo Heliport			Kōtō, Tokyo	
RJTJ			9.0	U	139.410556	35.841944	89.9	Iruma	Japan		Iruma	2353
RJTK			9.0	U	139.909936	35.398272	3.0	Kisarazu	Japan		Kisarazu	2354
RJTL			9.0	U	140.011111	35.798944	29.9	Shimofusa	Japan		Shimofusa	2355
RJTO	OIM		9.0	U	139.360306	34.782033	39.6	Oshima	Japan		Oshima	2356
RJTQ	MYE		9.0	U	139.56	34.0736	20.4	Miyakejima	Japan		Miyakejima, Tokyo	6002
RJTR			9.0	U	139.393675	35.513769	109.7	Kastner Aaf	Japan		Zama	2358
RJTS								Soumagahara Heliport			Maebashi, Gunma	
RJTT	HND		9.0	U	139.779694	35.552258	10.7	Tokyo Intl	Japan		Tokyo	2359
RJTU	QUT							Utsunomiya Air Field			Utsunomiya, Tochigi	
RJTY	OKO		9.0	U	139.348483	35.748492	141.1	Yokota Ab	Japan		Yokota	2360
RKDD								Dokdo Heliport			Dokdo	
RKJB	MWX		9.0	U	126.382778	34.991389	15.5	Muan	South Korea		Muan	4189
RKJJ	KWJ		9.0	U	126.808889	35.126389	11.9	Gwangju	South Korea		Kwangju	2361
RKJK	KUV		9.0	U	126.615906	35.903756	8.8	Kunsan Air Base	South Korea		Kunsan	6003
RKJM	MPK		9.0	U	126.379872	34.758906	7.0	Mokpo	South Korea		Mokpo	6004
RKJU	CHN		9.0	U	127.11955	35.878436	29.3	Jeon Ju	South Korea		Jhunju	2364
RKJY	RSU		9.0	U	127.61685	34.842328	16.2	Yeosu	South Korea		Yeosu	2365
RKND	SHO		9.0	U	128.598556	38.142614	28.0	Sokcho	South Korea		Sokch'o	2366
RKNN	KAG		9.0	U	128.943625	37.753561	10.7	Gangneung	South Korea		Kangnung	2367
RKNW	WJU		9.0	U	127.960383	37.438081	100.3	Wonju	South Korea		Wonju	6005
RKNY	YNY		9.0	U	128.669164	38.061311	73.5	Yangyang Intl	South Korea		Sokcho / Gangneung	6006
RKPC	CJU		9.0	U	126.493028	33.511306	36.0	Jeju Intl	South Korea		Cheju	2370
RKPD	JDG							Jungseok			Jeju province	
RKPE	CHF		9.0	U	128.695792	35.141175	2.4	Jinhae	South Korea		Chinhae	2371
RKPK	PUS		9.0	U	128.938222	35.179528	1.8	Gimhae Intl	South Korea		Busan	2372
RKPS	HIN		9.0	U	128.07037	35.088543	7.6	Sacheon Air Base	South Korea		Sacheon	6007
RKPU	USN		9.0	U	129.351722	35.593494	13.7	Ulsan	South Korea		Ulsan	2374
RKSG			9.0	U	127.031072	36.962214	15.5	A 511	South Korea		Pyongtaek	2375
RKSI	ICN		9.0	U	126.450517	37.469075	7.0	Incheon Intl	South Korea		Seoul	3930
RKSM	SSN		9.0	U	127.113889	37.445833	28.0	Seoul Ab	South Korea		Seoul East	2376
RKSO	OSN		9.0	U	127.029594	37.090617	12.2	Osan Ab	South Korea		Osan	2377
RKSS	GMP		9.0	U	126.790586	37.558311	17.7	Gimpo	South Korea		Seoul	2378
RKSW			9.0	U	127.007053	37.239406	26.8	Suwon	South Korea		Suwon	2379
RKTE								Seongmu			Cheongju	
RKTH	KPO		9.0	U	129.420486	35.987858	21.3	Pohang	South Korea		Pohang	2380
RKTN	TAE		9.0	U	128.658856	35.894108	35.4	Daegu Ab	South Korea		Taegu	2381
RKTU	CJJ		9.0	U	127.499119	36.7166	58.2	Cheongju Intl	South Korea		Chongju	6008
RKTY	YEC		9.0	U	128.35485	36.631933	107.9	Yecheon	South Korea		Yechon	2383
ROAH	OKA		9.0	N	127.645869	26.195814	3.7	Naha	Japan		Okinawa	2384
RODE			9.0	U	127.761775	26.728775	56.1	Ie Shima Aux Ab	Japan		Iejima	2385
RODN	DNA		9.0	U	127.767633	26.355612	43.6	Kadena Ab	Japan		Kadena	2386
ROIG	ISG		9.0	U	124.186983	24.344525	28.3	Ishigaki	Japan		Ishigaki	2387
ROIT								Oitakenou			Bungo-ōno, Ōita	
ROKJ	UEO		9.0	U	126.713806	26.363506	7.0	Kumejima	Japan		Kumejima	2388
ROKR	KJP							Kerama			Zamami, Okinawa	
ROMD	MMD		9.0	U	131.263494	25.846533	50.9	Minami Daito	Japan		Minami Daito	2389
ROMY	MMY		9.0	U	125.295111	24.782833	45.7	Miyako	Japan		Miyako	2390
RORA	AGJ		9.0	U	127.240278	26.592778	11.6	Aguni	Japan		Aguni	7552
RORE	IEJ							Iejima			Ie, Okinawa	
RORH	HTR							Hateruma			Taketomi, Okinawa	
RORK	KTD		9.0	U	131.326944	25.944722	24.4	Kitadaito	Japan		Kitadaito	2391
RORS	SHI		9.0	U	125.144722	24.826667	16.5	Shimojishima	Japan		Shimojishima	2392
RORT	TRA		9.0	U	124.675278	24.653889	11.0	Tarama	Japan		Tarama	2393
RORY	RNJ		9.0	U	128.401517	27.043964	15.8	Yoron	Japan		Yoron	2394
ROTM			9.0	U	127.756494	26.274275	75.3	Futenma Mcas	Japan		Futema	2395
ROYN	OGN		9.0	U	122.977778	24.466944	21.3	Yonaguni	Japan		Yonaguni Jima	2396
RPAF								Nichols Field/Villamor Air Base				
RPBY								Ubay				
RPCA								Catbalogan				
RPCU								Cuyo				
RPEN	ENI		8.0	U	119.417	11.202		El Nido	Philippines		El Nido	5988
RPLA								Pinamalayan			Pinamalayan, Oriental Mindoro	
RPLB	SFS		8.0	U	120.271	14.7944	19.5	Subic Bay Intl	Philippines		Olongapo City	6009
RPLC	CRK		8.0	U	120.560278	15.185833	147.5	Diosdado Macapagal Intl	Philippines		Angeles City	4140
RPLG								Wasig			Mansalay, Oriental Mindoro	
RPLI	LAO		8.0	U	120.531522	18.178092	7.6	Laoag Intl	Philippines		Laoag	4202
RPLJ								Jomalig			Jomalig, Quezon	
RPLL	MNL		8.0	U	121.019581	14.508647	22.9	Ninoy Aquino Intl	Philippines		Manila	2397
RPLN								Palanan			Palanan, Isabela	
RPLO	CYU		8.0	U	121.069	10.8581		Cuyo	Philippines		Cuyo	6010
RPLP	LGP		8.0	U	123.746247	13.157064	20.1	Legazpi	Philippines		Legazpi	4203
RPLQ								Crow Valley Gunnery Range			Capas, Tarlac	
RPLR								Rosales			Rosales, Pangasinan	
RPLS	SGL							Atienza Air Base (formerly U.S. Naval Station Sangley Point)			Cavite City, Cavite	
RPLT								Itbayat			Itbayat, Batanes	
RPLU	LBX		8.0	U	121.105833	13.855833	7.6	Lubang Community	Philippines		Lubang	7560
RPLV								Fort Magsaysay Airfield			Palayan City, Nueva Ecija	
RPLX								Kindley Landing Field (Corregidor)			Cavite City, Cavite	
RPLY								Alabat			Perez, Quezon	
RPLZ								Sorsogon			Sorsogon City, Sorsogon	
RPMA	AAV							Allah Valley			Surallah, South Cotabato	
RPMB			8.0	U	125.2353	6.106439	8.5	General Santos Intl	Philippines		General Santos City	6011
RPMC	CBO		8.0	U	124.209619	7.165242	57.6	Cotabato	Philippines		Cotabato	2399
RPMD	DVO		8.0	N	125.645778	7.125522	18.0	Francisco Bangoy Intl	Philippines		Davao	4090
RPME	BXU		8.0	U	125.477972	8.951322	43.0	Butuan	Philippines		Butuan	4200
RPMF	BPH							Bislig			Bislig City, Surigao del Sur	
RPMG	DPL		8.0	U	123.334481	8.601261	3.7	Dipolog	Philippines		Dipolog	4201
RPMH	CGM		8.0	U	124.707	9.25352	16.2	Camiguin	Philippines		Mambajao, Camiguin	6012
RPMI	IGN							Maria Cristina Airport (Iligan Airport)			Baloi, Lanao del Norte	
RPMJ	JOL		8.0	U	121.011	6.05367	36.0	Jolo	Philippines		Jolo, Sulu	6013
RPMK								Tacurong Airport (Kenram Airport)			Tacurong City, Sultan Kudarat	
RPML	CGY		8.0	U	124.611219	8.415619	183.2	Cagayan De Oro	Philippines		Ladag	2400
RPMM	MLP							Malabang			Malabang, Lanao del Sur	
RPMN	SGS		8.0	U	119.743	5.04699	4.6	Sanga Sanga	Philippines		Bongao, Tawi-Tawi	6014
RPMO	OZC		8.0	U	123.841731	8.178508	22.9	Ozamis	Philippines		Ozamis	4204
RPMP	PAG		8.0	U	123.458294	7.827197	1.5	Pagadian	Philippines		Pagadian City, Zamboanga del Sur	2401
RPMQ	MXI							Imelda R. Marcos Airport (Mati Airport)			Mati, Davao Oriental	
RPMR	GES		8.0	U	125.096033	6.058003	153.9	Tambler	Philippines		Romblon	2402
RPMS	SUG		8.0	U	125.479328	9.757567	6.1	Surigao	Philippines		Sangley Point	6016
RPMT								Del Monte Plantation Airstrip			Manolo Fortich, Bukidnon	
RPMU	CDY							Cagayan de Tawi-Tawi			Mapun, Tawi-Tawi	
RPMV	IPE							Ipil			Ipil, Zamboanga Sibugay	
RPMW	TDG		8.0	U	126.171	9.07211	4.9	Tandag	Philippines		Tandag, Surigao del Sur	6017
RPMX								Liloy			Liloy, Zamboanga del Norte	
RPMY								Malaybalay			Malaybalay City, Bukidnon	
RPMZ	ZAM		8.0	U	122.059633	6.922419	10.1	Zamboanga Intl	Philippines		Zamboanga	2404
RPNA								Biliran Airport (Naval Airport)				
RPNO	XSO							Siocon			Siocon, Zamboanga del Norte	
RPNS			8.0	U	126.014017	9.859097	3.0	Sayak	Philippines		Siargao	6974
RPOB								Pagbilao Grande			Pagbilao, Quezon	
RPPA								Palanan				
RPPN								Rancudo Airfield			Kalayaan, Palawan	
RPSB								Bantayan			Santa Fe, Cebu	
RPSD	RZP							Taytay-Sandoval Airport (Cesar Lim Rodriguez Airport)			Taytay, Palawan	
RPSG	ICO							Sicogon			Carles, Iloilo	
RPSI								Sayak Airport (Siargao Airport)				
RPSM								Panan-awan			Maasin City, Southern Leyte	
RPSN								Ubay			Ubay, Bohol	
RPSR								Semirara			Caluya, Antique	
RPTP								Tarumpitao Point			Rizal, Palawan	
RPUA								Aparri			Aparri, Cagayan	
RPUB	BAG		8.0	U	120.619636	16.375103	1295.7	Baguio	Philippines		Baguio	2405
RPUC								Cabanatuan			Cabanatuan City, Nueva Ecija	
RPUD	DTE		8.0	U	122.980181	14.129167	3.0	Daet	Philippines		Daet	2406
RPUE								Lucena			Lucena City	
RPUF			8.0	U	120.4925	14.986527	46.0	Basa Ab	Philippines		Floridablanca	2407
RPUG			8.0	U	120.241106	16.034786	2.1	Lingayen	Philippines		Lingayen	2408
RPUH	SJI		8.0	U	121.046639	12.361517	4.3	San Jose	Philippines		San Jose	2409
RPUI								Iba			Iba, Zambales	
RPUJ								Castillejos Airfield			Castillejos, Zambales	
RPUK	CPP							Calapan			Calapan City, Oriental Mindoro	
RPUL			8.0	U	121.124925	13.955017	371.9	Fernando Ab	Philippines		Lipa	2410
RPUM	MBO		8.0	U	120.60535	13.208092	4.0	Mamburao	Philippines		Mamburao	2411
RPUN	WNP		8.0	U	123.270239	13.584886	43.3	Naga	Philippines		Naga	6018
RPUO	BSO		8.0	U	121.979883	20.451322	88.7	Basco	Philippines		Basco	6019
RPUP								Jose Panganiban			Jose Panganiban, Camarines Norte	
RPUQ			8.0	U	120.355797	17.555331	4.9	Vigan	Philippines		Vigan	2414
RPUR	BQA		8.0	U	121.500133	15.729836	32.9	Baler	Philippines		Baler	2415
RPUS	SFE		8.0	U	120.303219	16.595589	4.0	San Fernando	Philippines		San Fernando	6020
RPUT	TUG		8.0	U	121.730614	17.638311	21.3	Tuguegarao	Philippines		Tuguegarao	6021
RPUU								Bulan			Bulan, Sorsogon	
RPUV	VRC		8.0	U	124.205672	13.576439	36.9	Virac	Philippines		Virac	6022
RPUW	MRQ		8.0	U	121.825583	13.360967	9.8	Marinduque	Philippines		Gasan	6791
RPUX								Plaridel			Plaridel, Bulacan	
RPUY	CYZ		8.0	U	121.753036	16.929861	61.0	Cauayan	Philippines		Cauayan	6733
RPUZ			8.0	U	121.252319	16.619194	249.9	Bagabag	Philippines		Bagabag	2421
RPVA	TAC		8.0	U	125.027758	11.227628	3.0	Daniel Z Romualdez	Philippines		Tacloban	2422
RPVB	BCD		8.0	U	122.929617	10.642511	7.6	Bacolod	Philippines		Bacolod	2423
RPVC	CYP		8.0	U	124.545092	12.072706	3.7	Calbayog	Philippines		Calbayog City	6023
RPVD	DGT		8.0	U	123.300472	9.333714	4.6	Dumaguete	Philippines		Dumaguete	2425
RPVE	MPH		8.0	U	121.95405	11.924503	2.1	Caticlan	Philippines		Caticlan	2426
RPVF	CRM		8.0	U	124.635778	12.502417	1.8	Catarman National	Philippines		Catarman	6024
RPVG			8.0	U	125.741594	11.035544	2.1	Guiuan	Philippines		Guiuan	2428
RPVH	HIL		3.0	U	44.7667	6.08333	395.0	Shilavo	Ethiopia		Shilavo	5600
RPVI	ILO		8.0	U	122.545297	10.713044	8.2	Iloilo	Philippines		Iloilo	2429
RPVJ	MBT		8.0	U	123.629	12.3694	7.9	Masbate	Philippines		Masbate	6025
RPVK	KLO		8.0	U	122.376294	11.679431	4.3	Kalibo	Philippines		Kalibo	2430
RPVL								Roxas-del Pilar			Roxas, Palawan	
RPVM	CEB		8.0	U	123.979439	10.307542	9.4	Mactan Cebu Intl	Philippines		Cebu	4206
RPVN								Medellin			Medellin, Cebu	
RPVO	OMC		8.0	U	124.565322	11.057997	25.3	Ormoc	Philippines		Ormoc City	6726
RPVP	PPS		8.0	U	118.758731	9.742119	21.6	Puerto Princesa	Philippines		Puerto Princesa	2433
RPVQ								Biliran Airport (Naval Airport)			Naval, Biliran	
RPVR	RXS		8.0	U	122.751669	11.597669	3.0	Roxas	Philippines		Roxas City	6026
RPVS	EUQ		8.0	U	121.933439	10.766044	7.0	Antique	Philippines		San Jose	2435
RPVT	TAG		8.0	U	123.853247	9.66408056	11.6	Tagbilaran	Philippines		Tagbilaran	3994
RPVU	TBH		8.0	U	122.085	12.311	3.0	Romblon	Philippines		Romblon	6745
RPVV	USU		8.0	U	120.100031	12.121458	45.1	Busuanga	Philippines		Busuanga	4199
RPVW	BPR		8.0	U	125.478611	11.674167	2.1	Borongan	Philippines		Borongan	7559
RPVX								Dolores			Dolores, Eastern Samar	
RPVY								Catbalogan			Catbalogan, Samar	
RPVZ								Siquijor Airport (also RPSQ)			Siquijor, Siquijor	
RPWA								Alah Valley				
RPWB								Rajah Buayan Air Base				
RPWC								Awang				
RPWD								Francisco Bangoy Intl				
RPWE								Bancasi Airport (Butuan Airport)				
RPWG								Dipolog				
RPWI								Labo Airport (Ozamiz Airport)				
RPWJ								Jolo				
RPWK								Tacurong Airport (Kenram Airport)				
RPWL								Lumbia				
RPWM								Malabang				
RPWN								Sanga-Sanga Airport (Tawi-Tawi Airport)				
RPWP								Pagadian				
RPWS								Surigao				
RPWT								Del Monte Plantation Airstrip				
RPWV								Buenavista Airfield			Buenavista, Agusan del Norte	
RPWW								Tandag				
RPWX								Maria Cristina Airport (Iligan Airport)				
RPWY								Malaybalay				
RPWZ								Bislig				
RPXC								Crow Valley Gunnery Range				
RPXE			8.0	U	121.953	11.9214999	6.1	Godofredo P	Philippines		Caticlan	4002
RPXG								Lubang				
RPXI								Itbayat				
RPXJ								Jomalig				
RPXM								Fort Magsaysay Airfield				
RPXP								Wallace Air Station (Poro Point)				
RPXR								Kindley Landing Field (Corregidor)				
RPXT								Alabat				
RPXU								Sorsogon				
RPXX								used for civilian airports and airstrips with no ICAO code yet				
RPZZ								used for military airports and airstrips with no ICAO code yet				
SAAC	COC		-3.0	N	-57.996631	-31.296944	34.1	Comodoro Pierrestegui	Argentina		Concordia	2436
SAAG	GHU		-3.0	N	-58.613056	-33.010278	22.9	Gualeguaychu	Argentina		Gualeguaychu	2437
SAAJ	JNI		-3.0	N	-60.930556	-34.545889	79.9	Junin	Argentina		Junin	2438
SAAK	MGI							Martín García Island			Isla Martín García, Buenos Aires Province	
SAAP	PRA		-3.0	N	-60.480361	-31.794778	74.1	General Urquiza	Argentina		Parana	2439
SAAR	ROS		-3.0	N	-60.785	-32.903611	25.9	Rosario	Argentina		Rosario	2440
SAAV	SFN		-3.0	N	-60.811668	-31.711666	17.1	Sauce Viejo	Argentina		Santa Fe	2441
SABA	BUE							Buenos Aires			Buenos Aires	
SABE	AEP		-3.0	N	-58.415606	-34.559175	5.5	Aeroparque Jorge Newbery	Argentina		Buenos Aires	2442
SACA								Capitán Omar Darío Gerardi			Córdoba	
SACC	LCM							La Cumbre			La Cumbre, Córdoba Province	
SACO	COR		-3.0	N	-64.207953	-31.323619	488.9	Ambrosio L V Taravella	Argentina		Cordoba	2443
SACP								Chepes			Chepes, La Rioja Province	
SACT			-3.0	N	-66.29361	-30.345278	458.1	Chamical	Argentina		Gobernador Gordillo	2444
SADD	DOT							Don Torcuato Aerodrome			Don Torcuato, Buenos Aires Province	
SADF	FDO		-3.0	N	-58.589644	-34.453189	3.0	San Fernando	Argentina		San Fernando	2445
SADJ			-3.0	N	-58.789564	-34.56065	32.0	Mariano Moreno	Argentina		Jose C. Paz	2446
SADL	LPG		-3.0	N	-57.894694	-34.972222	21.9	La Plata	Argentina		La Plata	2447
SADM			-3.0	N	-58.642756	-34.676317	29.0	Moron	Argentina		Moron	2448
SADP	EPA		-3.0	N	-58.612592	-34.609939	18.0	El Palomar	Argentina		El Palomar	2449
SAEZ	EZE		-3.0	N	-58.535833	-34.822222	20.4	Ministro Pistarini	Argentina		Buenos Aires	3988
SAHC	HOS		-3.0	N	-70.222469	-37.444692	849.8	Chos Malal	Argentina		Chosmadal	2450
SAHE	CVH							Caviahue			Caviahue, Neuquén Province	
SAHR	GNR		-3.0	N	-67.620514	-39.000672	260.0	General Roca	Argentina		Fuerte Gral Roca	2451
SAHS	RDS		-3.0	N	-68.904211	-37.390617	600.2	Rincon de los Sauces	Argentina		Rincon de los Sauces	7222
SAHZ	APZ		-3.0	N	-70.113581	-38.9755	1015.0	ZAPALA	Argentina		ZAPALA	7221
SAME	MDZ		-3.0	N	-68.792856	-32.831717	704.1	El Plumerillo	Argentina		Mendoza	2452
SAMM	LGS		-3.0	N	-69.574267	-35.493597	1427.4	Malargue	Argentina		Malargue	2453
SAMR	AFA		-3.0	N	-68.403854	-34.588314	752.9	San Rafael	Argentina		San Rafael	2454
SANC	CTC		-3.0	N	-65.750925	-28.593214	463.9	Catamarca	Argentina		Catamarca	2455
SANE	SDE		-3.0	N	-64.310122	-27.765617	199.9	Santiago Del Estero	Argentina		Santiago Del Estero	2456
SANH	RHD							Las Termas			Termas de Río Hondo, Santiago del Estero Province	
SANI			-3.0	N	-67.580314	-28.03775	1209.4	Tinogasta	Argentina		Tinogasta	2457
SANL	IRJ		-3.0	N	-66.795839	-29.381636	437.7	La Rioja	Argentina		La Rioja	2458
SANO			-3.0	N	-67.438889	-29.223888	944.6	Chilecito	Argentina		Chilecito	2459
SANT	TUC		-3.0	N	-65.104944	-26.840861	455.7	Teniente Benjamin Matienzo	Argentina		Tucuman	2460
SANU	UAQ		-3.0	N	-68.418194	-31.571472	597.1	San Juan	Argentina		San Julian	2461
SANW	CRR							Ceres			Ceres, Santa Fe Province	
SAOC	RCU		-3.0	N	-64.261314	-33.085128	420.9	Rio Cuarto Area De Material	Argentina		Rio Cuarto	2462
SAOD	VDR		-3.0	N	-65.146283	-31.945183	583.7	Villa Dolores	Argentina		Villa Dolores	2463
SAOL			-3.0	N	-63.36225	-34.135444	136.9	Laboulaye	Argentina		Laboulaye	2464
SAOM			-3.0	N	-62.157792	-32.683639	110.0	Marcos Juarez	Argentina		Marcos Juarez	2465
SAOR	VME		-3.0	N	-65.378086	-33.725144	484.9	Villa Reynolds	Argentina		Villa Reynolds	2466
SAOU	LUQ		-3.0	N	-66.356422	-33.273192	709.9	San Luis	Argentina		San Luis	2467
SARC	CNQ		-3.0	N	-58.761864	-27.445503	61.9	Corrientes	Argentina		Corrientes	2468
SARE	RES		-3.0	N	-59.056125	-27.449986	52.7	Resistencia	Argentina		Resistencia	2469
SARF	FMA		-3.0	N	-58.228111	-26.212722	59.1	Formosa	Argentina		Formosa	2470
