averiea01	1933	0	ALS193307060	CLE	AL	1	\N
bartedi01	1933	0	ALS193307060	PHI	NL	1	6
bergewa01	1933	0	ALS193307060	BSN	NL	1	8
chapmbe01	1933	0	ALS193307060	NYA	AL	1	7
cronijo01	1933	0	ALS193307060	WS1	AL	1	6
crowdal01	1933	0	ALS193307060	WS1	AL	1	\N
cuccito01	1933	0	ALS193307060	BRO	NL	1	\N
dickebi01	1933	0	ALS193307060	NYA	AL	0	\N
dykesji01	1933	0	ALS193307060	CHA	AL	1	5
engliwo01	1933	0	ALS193307060	CHN	NL	1	\N
ferreri01	1933	0	ALS193307060	BOS	AL	1	2
ferrewe01	1933	0	ALS193307060	CLE	AL	0	\N
foxxji01	1933	0	ALS193307060	PHA	AL	0	\N
friscfr01	1933	0	ALS193307060	SLN	NL	1	4
gehrich01	1933	0	ALS193307060	DET	AL	1	4
gehrilo01	1933	0	ALS193307060	NYA	AL	1	3
gomezle01	1933	0	ALS193307060	NYA	AL	1	1
grovele01	1933	0	ALS193307060	PHA	AL	1	\N
hafeych01	1933	0	ALS193307060	CIN	NL	1	7
hallabi01	1933	0	ALS193307060	SLN	NL	1	1
hartnga01	1933	0	ALS193307060	CHN	NL	1	\N
hildeor01	1933	0	ALS193307060	CLE	AL	0	\N
hubbeca01	1933	0	ALS193307060	NY1	NL	1	\N
kleinch01	1933	0	ALS193307060	PHI	NL	1	9
lazzeto01	1933	0	ALS193307060	NYA	AL	0	\N
martipe01	1933	0	ALS193307060	SLN	NL	1	5
odoulle01	1933	0	ALS193307060	NY1	NL	1	\N
ruthba01	1933	0	ALS193307060	NYA	AL	1	9
schumha02	1933	0	ALS193307060	NY1	NL	0	\N
simmoal01	1933	0	ALS193307060	CHA	AL	1	8
terrybi01	1933	0	ALS193307060	NY1	NL	1	3
traynpi01	1933	0	ALS193307060	PIT	NL	1	\N
wanerpa01	1933	0	ALS193307060	PIT	NL	1	\N
warnelo01	1933	0	ALS193307060	CHN	NL	1	\N
westsa01	1933	0	ALS193307060	SLA	AL	1	\N
wilsoji01	1933	0	ALS193307060	SLN	NL	1	2
averiea01	1934	0	NLS193407100	CLE	AL	1	\N
bergewa01	1934	0	NLS193407100	BSN	NL	1	8
bridgto01	1934	0	NLS193407100	DET	AL	0	\N
chapmbe01	1934	0	NLS193407100	NYA	AL	1	\N
cochrmi01	1934	0	NLS193407100	DET	AL	1	\N
cronijo01	1934	0	NLS193407100	WS1	AL	1	6
cuyleki01	1934	0	NLS193407100	CHN	NL	1	9
deandi01	1934	0	NLS193407100	SLN	NL	1	\N
dickebi01	1934	0	NLS193407100	NYA	AL	1	2
dykesji01	1934	0	NLS193407100	CHA	AL	0	\N
ferreri01	1934	0	NLS193407100	BOS	AL	0	\N
foxxji01	1934	0	NLS193407100	PHA	AL	1	5
frankfr02	1934	0	NLS193407100	BSN	NL	1	\N
friscfr01	1934	0	NLS193407100	SLN	NL	1	4
gehrich01	1934	0	NLS193407100	DET	AL	1	4
gehrilo01	1934	0	NLS193407100	NYA	AL	1	3
gomezle01	1934	0	NLS193407100	NYA	AL	1	1
hardeme01	1934	0	NLS193407100	CLE	AL	1	\N
hartnga01	1934	0	NLS193407100	CHN	NL	1	2
hermabi01	1934	0	NLS193407100	CHN	NL	1	\N
higgipi01	1934	0	NLS193407100	PHA	AL	0	\N
hubbeca01	1934	0	NLS193407100	NY1	NL	1	1
jackstr01	1934	0	NLS193407100	NY1	NL	1	6
kleinch01	1934	0	NLS193407100	CHN	NL	1	\N
lopezal01	1934	0	NLS193407100	BRO	NL	1	\N
manushe01	1934	0	NLS193407100	WS1	AL	1	7
martipe01	1934	0	NLS193407100	SLN	NL	1	\N
medwijo01	1934	0	NLS193407100	SLN	NL	1	7
moorejo02	1934	0	NLS193407100	NY1	NL	0	\N
mungova01	1934	0	NLS193407100	BRO	NL	1	\N
ottme01	1934	0	NLS193407100	NY1	NL	1	\N
ruffire01	1934	0	NLS193407100	NYA	AL	1	\N
russeja01	1934	0	NLS193407100	WS1	AL	0	\N
ruthba01	1934	0	NLS193407100	NYA	AL	1	9
simmoal01	1934	0	NLS193407100	CHA	AL	1	8
terrybi01	1934	0	NLS193407100	NY1	NL	1	3
traynpi01	1934	0	NLS193407100	PIT	NL	1	5
vaughar01	1934	0	NLS193407100	PIT	NL	1	\N
wanerpa01	1934	0	NLS193407100	PIT	NL	1	\N
warnelo01	1934	0	NLS193407100	CHN	NL	1	\N
westsa01	1934	0	NLS193407100	SLA	AL	1	\N
averiea01	1935	0	ALS193507080	CLE	AL	0	\N
bergewa01	1935	0	ALS193507080	BSN	NL	1	8
bluegos01	1935	0	ALS193507080	WS1	AL	1	\N
bridgto01	1935	0	ALS193507080	DET	AL	0	\N
chapmbe01	1935	0	ALS193507080	NYA	AL	1	\N
cochrmi01	1935	0	ALS193507080	DET	AL	0	\N
colliri02	1935	0	ALS193507080	SLN	NL	1	\N
cramedo01	1935	0	ALS193507080	PHA	AL	1	\N
cronijo01	1935	0	ALS193507080	BOS	AL	1	6
deandi01	1935	0	ALS193507080	SLN	NL	1	\N
derripa01	1935	0	ALS193507080	CIN	NL	1	\N
ferreri01	1935	0	ALS193507080	BOS	AL	0	\N
foxxji01	1935	0	ALS193507080	PHA	AL	1	5
friscfr01	1935	0	ALS193507080	SLN	NL	0	\N
gehrich01	1935	0	ALS193507080	DET	AL	1	4
gehrilo01	1935	0	ALS193507080	NYA	AL	1	3
gomezle01	1935	0	ALS193507080	NYA	AL	1	1
grovele01	1935	0	ALS193507080	BOS	AL	0	\N
hardeme01	1935	0	ALS193507080	CLE	AL	1	\N
hartnga01	1935	0	ALS193507080	CHN	NL	1	\N
hemslro01	1935	0	ALS193507080	SLA	AL	1	2
hermabi01	1935	0	ALS193507080	CHN	NL	1	4
hubbeca01	1935	0	ALS193507080	NY1	NL	0	\N
johnsbo01	1935	0	ALS193507080	PHA	AL	1	7
mancugu01	1935	0	ALS193507080	NY1	NL	1	\N
martipe01	1935	0	ALS193507080	SLN	NL	1	5
medwijo01	1935	0	ALS193507080	SLN	NL	1	7
moorejo02	1935	0	ALS193507080	NY1	NL	1	\N
myerbu01	1935	0	ALS193507080	WS1	AL	0	\N
ottme01	1935	0	ALS193507080	NY1	NL	1	9
rowesc01	1935	0	ALS193507080	DET	AL	0	\N
schumha02	1935	0	ALS193507080	NY1	NL	1	\N
simmoal01	1935	0	ALS193507080	CHA	AL	1	8
terrybi01	1935	0	ALS193507080	NY1	NL	1	3
vaughar01	1935	0	ALS193507080	PIT	NL	1	6
vosmijo01	1935	0	ALS193507080	CLE	AL	1	9
walkebi01	1935	0	ALS193507080	SLN	NL	1	1
wanerpa01	1935	0	ALS193507080	PIT	NL	1	\N
westsa01	1935	0	ALS193507080	SLA	AL	0	\N
whitebu01	1935	0	ALS193507080	SLN	NL	1	\N
wilsoji01	1935	0	ALS193507080	PHI	NL	1	2
applilu01	1936	0	NLS193607070	CHA	AL	1	6
averiea01	1936	0	NLS193607070	CLE	AL	1	8
bergewa01	1936	0	NLS193607070	BSN	NL	0	\N
bridgto01	1936	0	NLS193607070	DET	AL	0	\N
chapmbe01	1936	0	NLS193607070	WS1	AL	1	\N
colliri02	1936	0	NLS193607070	SLN	NL	1	3
crosefr01	1936	0	NLS193607070	NYA	AL	1	\N
daviscu01	1936	0	NLS193607070	CHN	NL	1	\N
deandi01	1936	0	NLS193607070	SLN	NL	1	1
demarfr02	1936	0	NLS193607070	CHN	NL	1	9
dickebi01	1936	0	NLS193607070	NYA	AL	1	\N
dimagjo01	1936	0	NLS193607070	NYA	AL	1	9
durocle01	1936	0	NLS193607070	SLN	NL	1	6
ferreri01	1936	0	NLS193607070	BOS	AL	1	2
foxxji01	1936	0	NLS193607070	BOS	AL	1	\N
galanau01	1936	0	NLS193607070	CHN	NL	1	8
gehrich01	1936	0	NLS193607070	DET	AL	1	4
gehrilo01	1936	0	NLS193607070	NYA	AL	1	3
gomezle01	1936	0	NLS193607070	NYA	AL	0	\N
gosligo01	1936	0	NLS193607070	DET	AL	1	\N
grovele01	1936	0	NLS193607070	BOS	AL	1	1
hardeme01	1936	0	NLS193607070	CLE	AL	1	\N
hartnga01	1936	0	NLS193607070	CHN	NL	1	2
hemslro01	1936	0	NLS193607070	SLA	AL	0	\N
hermabi01	1936	0	NLS193607070	CHN	NL	1	4
higgipi01	1936	0	NLS193607070	PHA	AL	1	5
hubbeca01	1936	0	NLS193607070	NY1	NL	1	\N
kenneve01	1936	0	NLS193607070	CHA	AL	0	\N
lombaer01	1936	0	NLS193607070	CIN	NL	0	\N
martist01	1936	0	NLS193607070	SLN	NL	0	\N
medwijo01	1936	0	NLS193607070	SLN	NL	1	7
moorejo02	1936	0	NLS193607070	NY1	NL	0	\N
mungova01	1936	0	NLS193607070	BRO	NL	0	\N
ottme01	1936	0	NLS193607070	NY1	NL	1	\N
pearsmo01	1936	0	NLS193607070	NYA	AL	0	\N
radclri01	1936	0	NLS193607070	CHA	AL	1	7
riggsle01	1936	0	NLS193607070	CIN	NL	1	\N
rowesc01	1936	0	NLS193607070	DET	AL	1	\N
selkige01	1936	0	NLS193607070	NYA	AL	1	\N
suhrgu01	1936	0	NLS193607070	PIT	NL	0	\N
vaughar01	1936	0	NLS193607070	PIT	NL	0	\N
warnelo01	1936	0	NLS193607070	CHN	NL	1	\N
whitnpi01	1936	0	NLS193607070	PHI	NL	1	5
averiea01	1937	0	ALS193707070	CLE	AL	1	8
bartedi01	1937	0	ALS193707070	NY1	NL	1	6
bellbe01	1937	0	ALS193707070	SLA	AL	0	\N
blantcy01	1937	0	ALS193707070	PIT	NL	1	\N
bridgto01	1937	0	ALS193707070	DET	AL	1	\N
cliftha01	1937	0	ALS193707070	SLA	AL	0	\N
colliri02	1937	0	ALS193707070	CHN	NL	1	\N
cramedo01	1937	0	ALS193707070	BOS	AL	0	\N
cronijo01	1937	0	ALS193707070	BOS	AL	1	6
deandi01	1937	0	ALS193707070	SLN	NL	1	1
demarfr02	1937	0	ALS193707070	CHN	NL	1	8
dickebi01	1937	0	ALS193707070	NYA	AL	1	2
dimagjo01	1937	0	ALS193707070	NYA	AL	1	9
ferreri01	1937	0	ALS193707070	WS1	AL	0	\N
ferrewe01	1937	0	ALS193707070	WS1	AL	0	\N
foxxji01	1937	0	ALS193707070	BOS	AL	1	\N
gehrich01	1937	0	ALS193707070	DET	AL	1	4
gehrilo01	1937	0	ALS193707070	NYA	AL	1	3
gomezle01	1937	0	ALS193707070	NYA	AL	1	1
greenha01	1937	0	ALS193707070	DET	AL	0	\N
grissle01	1937	0	ALS193707070	CIN	NL	1	\N
grovele01	1937	0	ALS193707070	BOS	AL	0	\N
hardeme01	1937	0	ALS193707070	CLE	AL	1	\N
hartnga01	1937	0	ALS193707070	CHN	NL	1	2
hermabi01	1937	0	ALS193707070	CHN	NL	1	4
hubbeca01	1937	0	ALS193707070	NY1	NL	1	\N
jurgebi01	1937	0	ALS193707070	CHN	NL	0	\N
lombaer01	1937	0	ALS193707070	CIN	NL	0	\N
mancugu01	1937	0	ALS193707070	NY1	NL	1	\N
martipe01	1937	0	ALS193707070	SLN	NL	0	\N
medwijo01	1937	0	ALS193707070	SLN	NL	1	7
mizejo01	1937	0	ALS193707070	SLN	NL	1	3
moorege03	1937	0	ALS193707070	BSN	NL	0	\N
moorejo02	1937	0	ALS193707070	NY1	NL	1	\N
moseswa01	1937	0	ALS193707070	PHA	AL	0	\N
mungova01	1937	0	ALS193707070	BRO	NL	1	\N
murphjo04	1937	0	ALS193707070	NYA	AL	0	\N
myerbu01	1937	0	ALS193707070	WS1	AL	0	\N
ottme01	1937	0	ALS193707070	NY1	NL	1	\N
rolfere01	1937	0	ALS193707070	NYA	AL	1	5
sewellu01	1937	0	ALS193707070	CHA	AL	0	\N
stratmo01	1937	0	ALS193707070	CHA	AL	0	\N
vaughar01	1937	0	ALS193707070	PIT	NL	1	5
walkege02	1937	0	ALS193707070	DET	AL	0	\N
waltebu01	1937	0	ALS193707070	PHI	NL	1	\N
wanerpa01	1937	0	ALS193707070	PIT	NL	1	9
westsa01	1937	0	ALS193707070	SLA	AL	1	7
whitebu01	1937	0	ALS193707070	NY1	NL	1	\N
allenjo02	1938	0	NLS193807060	CLE	AL	1	\N
averiea01	1938	0	NLS193807060	CLE	AL	1	8
brownma01	1938	0	NLS193807060	PIT	NL	1	\N
cramedo01	1938	0	NLS193807060	BOS	AL	1	\N
cronijo01	1938	0	NLS193807060	BOS	AL	1	6
cuccito01	1938	0	NLS193807060	BSN	NL	0	\N
danniha01	1938	0	NLS193807060	NY1	NL	0	\N
derripa01	1938	0	NLS193807060	CIN	NL	0	\N
dickebi01	1938	0	NLS193807060	NYA	AL	1	2
dimagjo01	1938	0	NLS193807060	NYA	AL	1	9
durocle01	1938	0	NLS193807060	BRO	NL	1	6
fellebo01	1938	0	NLS193807060	CLE	AL	0	\N
ferreri01	1938	0	NLS193807060	WS1	AL	0	\N
foxxji01	1938	0	NLS193807060	BOS	AL	1	3
gehrich01	1938	0	NLS193807060	DET	AL	1	4
gehrilo01	1938	0	NLS193807060	NYA	AL	1	\N
gomezle01	1938	0	NLS193807060	NYA	AL	1	1
goodmiv01	1938	0	NLS193807060	CIN	NL	1	9
greenha01	1938	0	NLS193807060	DET	AL	0	\N
grovele01	1938	0	NLS193807060	BOS	AL	1	\N
hackst01	1938	0	NLS193807060	CHN	NL	1	5
hartnga01	1938	0	NLS193807060	CHN	NL	0	\N
hermabi01	1938	0	NLS193807060	CHN	NL	1	4
hubbeca01	1938	0	NLS193807060	NY1	NL	0	\N
johnsbo01	1938	0	NLS193807060	PHA	AL	1	\N
kenneve01	1938	0	NLS193807060	DET	AL	0	\N
kreevmi01	1938	0	NLS193807060	CHA	AL	1	7
lavagco01	1938	0	NLS193807060	BRO	NL	0	\N
leebi02	1938	0	NLS193807060	CHN	NL	1	\N
leibeha01	1938	0	NLS193807060	NY1	NL	1	\N
lewisbu01	1938	0	NLS193807060	WS1	AL	1	5
lombaer01	1938	0	NLS193807060	CIN	NL	1	2
martihe01	1938	0	NLS193807060	PHI	NL	0	\N
mccorfr01	1938	0	NLS193807060	CIN	NL	1	3
medwijo01	1938	0	NLS193807060	SLN	NL	1	7
moorejo02	1938	0	NLS193807060	NY1	NL	0	\N
murphjo04	1938	0	NLS193807060	NYA	AL	0	\N
newsobo01	1938	0	NLS193807060	SLA	AL	0	\N
ottme01	1938	0	NLS193807060	NY1	NL	1	8
phelpba01	1938	0	NLS193807060	BRO	NL	0	\N
rolfere01	1938	0	NLS193807060	NYA	AL	0	\N
ruffire01	1938	0	NLS193807060	NYA	AL	0	\N
travice01	1938	0	NLS193807060	WS1	AL	0	\N
turneji01	1938	0	NLS193807060	BSN	NL	0	\N
vandejo01	1938	0	NLS193807060	CIN	NL	1	1
vaughar01	1938	0	NLS193807060	PIT	NL	0	\N
wanerll01	1938	0	NLS193807060	PIT	NL	0	\N
yorkru01	1938	0	NLS193807060	DET	AL	1	\N
applilu01	1939	0	ALS193907110	CHA	AL	0	\N
arnovmo01	1939	0	ALS193907110	PHI	NL	0	\N
bridgto01	1939	0	ALS193907110	DET	AL	1	\N
camildo01	1939	0	ALS193907110	BRO	NL	1	\N
casege01	1939	0	ALS193907110	WS1	AL	0	\N
cramedo01	1939	0	ALS193907110	BOS	AL	1	9
cronijo01	1939	0	ALS193907110	BOS	AL	1	6
crosefr01	1939	0	ALS193907110	NYA	AL	0	\N
danniha01	1939	0	ALS193907110	NY1	NL	0	\N
daviscu01	1939	0	ALS193907110	SLN	NL	0	\N
derripa01	1939	0	ALS193907110	CIN	NL	1	1
dickebi01	1939	0	ALS193907110	NYA	AL	1	2
dimagjo01	1939	0	ALS193907110	NYA	AL	1	8
fellebo01	1939	0	ALS193907110	CLE	AL	1	\N
fettelo01	1939	0	ALS193907110	BSN	NL	1	\N
foxxji01	1939	0	ALS193907110	BOS	AL	0	\N
freylo01	1939	0	ALS193907110	CIN	NL	1	4
gehrilo01	1939	0	ALS193907110	NYA	AL	0	\N
gomezle01	1939	0	ALS193907110	NYA	AL	0	\N
goodmiv01	1939	0	ALS193907110	CIN	NL	1	9
gordojo01	1939	0	ALS193907110	NYA	AL	1	4
greenha01	1939	0	ALS193907110	DET	AL	1	3
grovele01	1939	0	ALS193907110	BOS	AL	0	\N
hackst01	1939	0	ALS193907110	CHN	NL	1	5
hayesfr01	1939	0	ALS193907110	PHA	AL	0	\N
hemslro01	1939	0	ALS193907110	CLE	AL	0	\N
hermabi01	1939	0	ALS193907110	CHN	NL	1	\N
hoagmy01	1939	0	ALS193907110	SLA	AL	1	\N
johnsbo01	1939	0	ALS193907110	PHA	AL	0	\N
jurgebi01	1939	0	ALS193907110	NY1	NL	0	\N
lavagco01	1939	0	ALS193907110	BRO	NL	0	\N
leebi02	1939	0	ALS193907110	CHN	NL	1	\N
lombaer01	1939	0	ALS193907110	CIN	NL	1	2
lyonste01	1939	0	ALS193907110	CHA	AL	0	\N
mccorfr01	1939	0	ALS193907110	CIN	NL	1	3
mcquige02	1939	0	ALS193907110	SLA	AL	0	\N
medwijo01	1939	0	ALS193907110	SLN	NL	1	7
mizejo01	1939	0	ALS193907110	SLN	NL	1	\N
moorete01	1939	0	ALS193907110	SLN	NL	1	\N
murphjo04	1939	0	ALS193907110	NYA	AL	0	\N
newsobo01	1939	0	ALS193907110	DET	AL	0	\N
ottme01	1939	0	ALS193907110	NY1	NL	1	8
phelpba01	1939	0	ALS193907110	BRO	NL	1	\N
rolfere01	1939	0	ALS193907110	NYA	AL	1	5
ruffire01	1939	0	ALS193907110	NYA	AL	1	1
selkige01	1939	0	ALS193907110	NYA	AL	1	7
vandejo01	1939	0	ALS193907110	CIN	NL	0	\N
vaughar01	1939	0	ALS193907110	PIT	NL	1	6
waltebu01	1939	0	ALS193907110	CIN	NL	0	\N
warnelo01	1939	0	ALS193907110	SLN	NL	0	\N
wyattwh01	1939	0	ALS193907110	BRO	NL	0	\N
applilu01	1940	0	NLS194007090	CHA	AL	1	6
boudrlo01	1940	0	NLS194007090	CLE	AL	1	\N
bridgto01	1940	0	NLS194007090	DET	AL	0	\N
coscape01	1940	0	NLS194007090	BRO	NL	1	\N
cramedo01	1940	0	NLS194007090	BOS	AL	0	\N
danniha01	1940	0	NLS194007090	NY1	NL	1	\N
derripa01	1940	0	NLS194007090	CIN	NL	1	1
dickebi01	1940	0	NLS194007090	NYA	AL	1	2
dimagjo01	1940	0	NLS194007090	NYA	AL	1	8
durocle01	1940	0	NLS194007090	BRO	NL	0	\N
fellebo01	1940	0	NLS194007090	CLE	AL	1	\N
finnelo01	1940	0	NLS194007090	BOS	AL	1	\N
foxxji01	1940	0	NLS194007090	BOS	AL	1	3
frencla01	1940	0	NLS194007090	CHN	NL	1	\N
gordojo01	1940	0	NLS194007090	NYA	AL	1	4
greenha01	1940	0	NLS194007090	DET	AL	1	\N
hayesfr01	1940	0	NLS194007090	PHA	AL	1	\N
hemslro01	1940	0	NLS194007090	CLE	AL	1	\N
hermabi01	1940	0	NLS194007090	CHN	NL	1	4
higbeki01	1940	0	NLS194007090	PHI	NL	0	\N
hubbeca01	1940	0	NLS194007090	NY1	NL	1	\N
johnsbo01	1940	0	NLS194007090	PHA	AL	0	\N
jurgebi01	1940	0	NLS194007090	NY1	NL	0	\N
kellech01	1940	0	NLS194007090	NYA	AL	1	9
keltnke01	1940	0	NLS194007090	CLE	AL	1	\N
lavagco01	1940	0	NLS194007090	BRO	NL	1	5
leibeha01	1940	0	NLS194007090	CHN	NL	0	\N
leonadu02	1940	0	NLS194007090	WS1	AL	0	\N
lombaer01	1940	0	NLS194007090	CIN	NL	1	2
mackra01	1940	0	NLS194007090	CLE	AL	1	\N
maypi01	1940	0	NLS194007090	PHI	NL	1	\N
mccorfr01	1940	0	NLS194007090	CIN	NL	1	\N
mcquige02	1940	0	NLS194007090	SLA	AL	0	\N
medwijo01	1940	0	NLS194007090	BRO	NL	1	7
milleed03	1940	0	NLS194007090	BSN	NL	1	\N
milnaal01	1940	0	NLS194007090	CLE	AL	0	\N
mizejo01	1940	0	NLS194007090	SLN	NL	1	3
moorejo02	1940	0	NLS194007090	NY1	NL	1	\N
moorete01	1940	0	NLS194007090	SLN	NL	1	8
mulcahu01	1940	0	NLS194007090	PHI	NL	0	\N
newsobo01	1940	0	NLS194007090	DET	AL	1	\N
nichobi01	1940	0	NLS194007090	CHN	NL	1	\N
ottme01	1940	0	NLS194007090	NY1	NL	1	\N
pearsmo01	1940	0	NLS194007090	NYA	AL	0	\N
phelpba01	1940	0	NLS194007090	BRO	NL	1	\N
rolfere01	1940	0	NLS194007090	NYA	AL	0	\N
ruffire01	1940	0	NLS194007090	NYA	AL	1	1
travice01	1940	0	NLS194007090	WS1	AL	1	5
vaughar01	1940	0	NLS194007090	PIT	NL	1	6
waltebu01	1940	0	NLS194007090	CIN	NL	1	\N
westma02	1940	0	NLS194007090	BSN	NL	1	9
willite01	1940	0	NLS194007090	BOS	AL	1	7
wyattwh01	1940	0	NLS194007090	BRO	NL	1	\N
applilu01	1941	0	ALS194107080	CHA	AL	0	\N
bentoal01	1941	0	ALS194107080	DET	AL	0	\N
blantcy01	1941	0	ALS194107080	PHI	NL	0	\N
boudrlo01	1941	0	ALS194107080	CLE	AL	1	\N
camildo01	1941	0	ALS194107080	BRO	NL	0	\N
cronijo01	1941	0	ALS194107080	BOS	AL	1	6
cullero01	1941	0	ALS194107080	SLA	AL	1	\N
danniha01	1941	0	ALS194107080	NY1	NL	1	\N
derripa01	1941	0	ALS194107080	CIN	NL	1	\N
dickebi01	1941	0	ALS194107080	NYA	AL	1	2
dimagdo01	1941	0	ALS194107080	BOS	AL	1	\N
dimagjo01	1941	0	ALS194107080	NYA	AL	1	8
doerrbo01	1941	0	ALS194107080	BOS	AL	1	4
elliobo01	1941	0	ALS194107080	PIT	NL	1	\N
fellebo01	1941	0	ALS194107080	CLE	AL	1	1
foxxji01	1941	0	ALS194107080	BOS	AL	1	\N
freylo01	1941	0	ALS194107080	CIN	NL	1	4
gordojo01	1941	0	ALS194107080	NYA	AL	1	\N
hackst01	1941	0	ALS194107080	CHN	NL	1	5
hayesfr01	1941	0	ALS194107080	PHA	AL	1	\N
heathje01	1941	0	ALS194107080	CLE	AL	1	9
hermabi01	1941	0	ALS194107080	BRO	NL	1	\N
hubbeca01	1941	0	ALS194107080	NY1	NL	0	\N
hudsosi01	1941	0	ALS194107080	WS1	AL	1	\N
kellech01	1941	0	ALS194107080	NYA	AL	1	\N
keltnke01	1941	0	ALS194107080	CLE	AL	1	\N
lavagco01	1941	0	ALS194107080	BRO	NL	1	\N
leeth01	1941	0	ALS194107080	CHA	AL	1	\N
leibeha01	1941	0	ALS194107080	CHN	NL	0	\N
lopezal01	1941	0	ALS194107080	PIT	NL	1	\N
mccorfr01	1941	0	ALS194107080	CIN	NL	1	\N
medwijo01	1941	0	ALS194107080	BRO	NL	1	\N
milleed03	1941	0	ALS194107080	BSN	NL	1	\N
mizejo01	1941	0	ALS194107080	SLN	NL	1	3
moorete01	1941	0	ALS194107080	SLN	NL	1	7
nichobi01	1941	0	ALS194107080	CHN	NL	1	9
ottme01	1941	0	ALS194107080	NY1	NL	1	\N
owenmi01	1941	0	ALS194107080	BRO	NL	1	2
passecl01	1941	0	ALS194107080	CHN	NL	1	\N
reisepe01	1941	0	ALS194107080	BRO	NL	1	8
ruffire01	1941	0	ALS194107080	NYA	AL	0	\N
russoma01	1941	0	ALS194107080	NYA	AL	0	\N
slaugen01	1941	0	ALS194107080	SLN	NL	1	\N
smithed04	1941	0	ALS194107080	CHA	AL	1	\N
tebbebi01	1941	0	ALS194107080	DET	AL	0	\N
travice01	1941	0	ALS194107080	WS1	AL	1	5
vaughar01	1941	0	ALS194107080	PIT	NL	1	6
waltebu01	1941	0	ALS194107080	CIN	NL	1	\N
warnelo01	1941	0	ALS194107080	SLN	NL	0	\N
willite01	1941	0	ALS194107080	BOS	AL	1	7
wyattwh01	1941	0	ALS194107080	BRO	NL	1	1
yorkru01	1941	0	ALS194107080	DET	AL	1	3
bagbyji02	1942	0	NLS194207060	CLE	AL	0	\N
bentoal01	1942	0	NLS194207060	DET	AL	1	\N
bonhati01	1942	0	NLS194207060	NYA	AL	0	\N
boudrlo01	1942	0	NLS194207060	CLE	AL	1	6
brownji03	1942	0	NLS194207060	SLN	NL	1	4
chandsp01	1942	0	NLS194207060	NYA	AL	1	1
coopemo01	1942	0	NLS194207060	SLN	NL	1	1
coopewa01	1942	0	NLS194207060	SLN	NL	1	2
derripa01	1942	0	NLS194207060	CIN	NL	0	\N
dickebi01	1942	0	NLS194207060	NYA	AL	0	\N
dimagdo01	1942	0	NLS194207060	BOS	AL	0	\N
dimagjo01	1942	0	NLS194207060	NYA	AL	1	8
doerrbo01	1942	0	NLS194207060	BOS	AL	0	\N
elliobo01	1942	0	NLS194207060	PIT	NL	1	\N
gordojo01	1942	0	NLS194207060	NYA	AL	1	4
henrito01	1942	0	NLS194207060	NYA	AL	1	9
hermabi01	1942	0	NLS194207060	BRO	NL	1	\N
hubbeca01	1942	0	NLS194207060	NY1	NL	0	\N
hudsosi01	1942	0	NLS194207060	WS1	AL	0	\N
hughste01	1942	0	NLS194207060	BOS	AL	0	\N
johnsbo01	1942	0	NLS194207060	PHA	AL	1	\N
keltnke01	1942	0	NLS194207060	CLE	AL	1	5
litwhda01	1942	0	NLS194207060	PHI	NL	1	\N
lombaer01	1942	0	NLS194207060	BSN	NL	1	\N
marshwi01	1942	0	NLS194207060	NY1	NL	1	\N
mccorfr01	1942	0	NLS194207060	CIN	NL	1	\N
mcquige02	1942	0	NLS194207060	SLA	AL	0	\N
medwijo01	1942	0	NLS194207060	BRO	NL	1	7
meltocl01	1942	0	NLS194207060	NY1	NL	0	\N
milleed03	1942	0	NLS194207060	BSN	NL	1	6
mizejo01	1942	0	NLS194207060	NY1	NL	1	3
moorete01	1942	0	NLS194207060	SLN	NL	1	\N
newhoha01	1942	0	NLS194207060	DET	AL	0	\N
ottme01	1942	0	NLS194207060	NY1	NL	1	9
owenmi01	1942	0	NLS194207060	BRO	NL	1	\N
passecl01	1942	0	NLS194207060	CHN	NL	1	\N
reesepe01	1942	0	NLS194207060	BRO	NL	1	\N
reisepe01	1942	0	NLS194207060	BRO	NL	1	8
rizzuph01	1942	0	NLS194207060	NYA	AL	0	\N
rosarbu01	1942	0	NLS194207060	NYA	AL	0	\N
ruffire01	1942	0	NLS194207060	NYA	AL	0	\N
slaugen01	1942	0	NLS194207060	SLN	NL	1	\N
smithed04	1942	0	NLS194207060	CHA	AL	0	\N
spencst01	1942	0	NLS194207060	WS1	AL	0	\N
starrra01	1942	0	NLS194207060	CIN	NL	0	\N
tebbebi01	1942	0	NLS194207060	DET	AL	1	2
vandejo01	1942	0	NLS194207060	CIN	NL	1	\N
vaughar01	1942	0	NLS194207060	BRO	NL	1	5
wagneha01	1942	0	NLS194207060	PHA	AL	0	\N
waltebu01	1942	0	NLS194207060	CIN	NL	1	\N
willite01	1942	0	NLS194207060	BOS	AL	1	7
wyattwh01	1942	0	NLS194207060	BRO	NL	0	\N
yorkru01	1942	0	NLS194207060	DET	AL	1	3
adamsac01	1943	0	ALS194307130	NY1	NL	0	\N
applilu01	1943	0	ALS194307130	CHA	AL	0	\N
bagbyji02	1943	0	ALS194307130	CLE	AL	0	\N
bonhati01	1943	0	ALS194307130	NYA	AL	0	\N
boudrlo01	1943	0	ALS194307130	CLE	AL	0	\N
casege01	1943	0	ALS194307130	WS1	AL	1	9
chandsp01	1943	0	ALS194307130	NYA	AL	0	\N
coopemo01	1943	0	ALS194307130	SLN	NL	1	1
coopewa01	1943	0	ALS194307130	SLN	NL	1	2
